0.15,0.94,-0.26,-0.12,0.0,-0.31
0.17,0.95,-0.27,1.53,-3.66,1.04
0.18,0.97,-0.29,0.61,-11.11,2.5
0.16,0.97,-0.28,-3.54,-23.44,2.08
0.09,0.97,-0.24,-9.22,-36.62,-9.28
0.01,0.89,-0.22,-5.55,-21.73,-11.96
0.07,0.89,-0.25,5.92,28.63,5.13
0.39,0.93,-0.3,8.48,37.35,8.42
0.38,0.94,-0.25,3.6,-12.27,5.31
0.11,0.94,-0.23,-1.22,-38.88,-0.67
-0.01,0.95,-0.25,0.18,-20.63,-3.23
0.05,0.95,-0.25,3.54,0.55,-0.49
0.11,0.94,-0.24,5.25,14.71,5.98
0.14,0.93,-0.24,3.11,12.08,3.17
0.13,0.93,-0.25,-1.1,9.95,-2.2
0.17,0.93,-0.24,-3.23,10.07,-1.1
0.17,0.93,-0.23,-6.71,8.18,0.06
0.16,0.93,-0.23,-11.23,0.37,-2.08
0.17,0.92,-0.29,-8.54,-4.64,-3.54
0.16,0.92,-0.33,-2.14,-15.87,0.24
0.13,0.94,-0.34,-0.06,-12.27,0.85
0.16,0.96,-0.28,5.13,8.61,0.79
0.15,0.97,-0.19,4.88,7.87,4.15
0.1,0.94,-0.19,2.69,0.18,5.25
0.06,0.93,-0.22,-1.04,-5.43,-3.11
0.1,0.94,-0.27,-0.49,-0.18,-4.58
0.14,0.94,-0.28,1.65,6.84,0.61
0.17,0.94,-0.27,2.01,5.49,0.55
0.16,0.94,-0.26,1.1,1.16,-3.3
0.16,0.94,-0.27,0.73,0.49,-2.38
