-0.04,-0.87,-0.49,-0.92,-1.59,1.22
-0.06,-0.86,-0.46,-1.34,-2.2,2.44
-0.04,-0.85,-0.46,-4.21,-3.97,4.76
-0.04,-0.85,-0.45,-17.27,-9.52,2.01
-0.07,-0.87,-0.49,-18.98,-11.84,-2.14
-0.02,-0.88,-0.57,5.13,-1.59,4.64
0.07,-0.87,-0.62,16.36,16.36,16.3
0.16,-0.87,-0.62,19.9,31.49,23.01
0.12,-0.9,-0.52,11.29,-10.13,20.87
-0.11,-0.9,-0.44,5.55,-35.28,9.95
-0.14,-0.88,-0.47,3.3,-13.73,-7.51
-0.04,-0.83,-0.49,3.6,4.33,-0.24
-0.01,-0.85,-0.48,3.91,12.21,6.77
-0.02,-0.87,-0.47,1.95,5.07,-1.16
-0.05,-0.87,-0.49,0.92,2.2,-6.04
-0.04,-0.86,-0.49,0.92,6.16,-1.83
0.0,-0.87,-0.48,1.53,5.86,1.04
-0.0,-0.87,-0.48,1.4,-2.44,-2.93
-0.05,-0.87,-0.49,0.92,-4.58,-5.49
-0.07,-0.87,-0.5,0.79,-3.66,-5.0
-0.08,-0.88,-0.5,-0.06,4.27,-1.46
-0.06,-0.88,-0.45,-0.73,9.34,-3.23
-0.04,-0.87,-0.43,-1.28,12.51,-9.34
-0.02,-0.86,-0.44,-1.89,8.24,-9.4
-0.01,-0.86,-0.49,-0.12,2.14,-7.45
0.0,-0.86,-0.54,9.95,-3.97,-1.4
0.0,-0.88,-0.56,10.5,-2.14,0.79
-0.0,-0.88,-0.54,1.46,-0.24,1.28
-0.04,-0.87,-0.52,-1.77,-4.03,-0.31
-0.06,-0.87,-0.51,-2.99,-7.93,-2.93
