0.67,0.02,0.76,5.55,1.28,1.22
0.68,0.02,0.7,5.43,-0.37,2.62
0.66,0.02,0.71,-2.32,-3.66,0.92
0.67,0.01,0.79,-4.52,-0.06,0.55
0.63,0.01,0.82,-5.68,9.03,2.2
0.62,-0.01,0.79,8.42,26.98,6.47
0.81,-0.01,0.66,8.67,23.93,7.08
0.7,0.02,0.67,6.41,-26.18,-0.31
0.62,-0.0,0.77,9.83,-33.39,-4.46
0.65,0.02,0.8,6.71,-14.47,-6.65
0.7,0.03,0.79,-0.31,15.26,5.68
0.71,0.02,0.75,-0.92,9.34,5.92
0.68,0.03,0.73,-0.06,-0.73,-1.95
0.66,0.04,0.72,0.06,1.53,-0.73
0.65,0.03,0.73,-0.18,5.49,1.53
0.65,0.02,0.73,-2.14,12.45,0.67
0.7,0.01,0.75,-3.48,15.56,0.55
0.71,0.0,0.77,-4.33,16.36,1.16
0.71,0.0,0.76,-2.56,3.78,-1.59
0.68,-0.01,0.71,1.59,-5.0,-3.78
0.71,-0.01,0.71,1.28,-2.5,-2.26
0.7,0.0,0.73,-2.01,-5.37,-0.49
0.65,0.01,0.77,-1.53,-8.73,-1.28
0.65,0.01,0.77,-1.1,-5.19,-2.32
0.68,0.01,0.74,-1.28,-3.36,-1.34
0.68,0.01,0.73,-1.22,-2.69,-0.73
0.68,0.02,0.73,-1.1,0.31,-0.24
0.69,0.02,0.74,-0.98,1.16,0.79
0.68,0.02,0.74,-0.37,-1.16,1.22
0.67,0.03,0.74,0.24,-2.44,0.24
