0.53,0.83,0.21,2.5,25.63,8.97
0.29,0.9,0.25,1.89,-12.39,1.46
0.25,0.88,0.26,8.18,-41.56,-10.93
0.25,0.9,0.27,3.48,-26.55,-8.42
0.29,0.91,0.28,-1.59,-0.61,8.91
0.33,0.89,0.27,-2.99,21.3,5.31
0.36,0.91,0.25,-1.59,14.1,-7.69
0.35,0.93,0.24,-0.79,4.27,-10.38
0.32,0.93,0.22,-2.99,0.55,6.47
0.3,0.92,0.2,-3.48,3.78,9.4
0.3,0.91,0.18,-0.31,4.7,1.77
0.3,0.91,0.16,1.59,4.15,-0.92
0.35,0.9,0.22,1.89,5.13,-1.04
0.39,0.89,0.29,1.65,0.92,2.38
0.33,0.89,0.26,4.76,-5.37,2.87
0.32,0.87,0.22,6.77,-4.82,-1.89
0.32,0.88,0.26,2.26,0.43,-2.56
0.32,0.92,0.3,-2.93,3.05,-0.37
0.31,0.93,0.3,-7.57,-5.25,3.48
0.26,0.92,0.24,-6.84,-12.21,0.73
0.28,0.91,0.22,-2.01,-17.88,-7.14
0.33,0.91,0.23,-0.37,-14.34,-4.46
0.33,0.92,0.23,0.06,-6.41,1.71
0.34,0.92,0.22,0.43,8.24,5.68
0.35,0.91,0.22,1.28,7.08,2.08
0.32,0.91,0.22,1.83,0.61,-0.98
0.29,0.91,0.22,1.28,-10.01,0.92
0.29,0.91,0.24,0.67,-8.85,2.99
0.31,0.9,0.24,0.18,-2.62,1.95
0.32,0.9,0.26,0.12,-1.71,-0.49
