ax,ay,az,gx,gy,gz
0.25,0.76,-0.57,0.73,1.59,-0.31
0.27,0.76,-0.57,0.37,2.14,0.0
0.27,0.76,-0.56,-0.79,-0.37,-0.55
0.26,0.77,-0.57,-0.92,-1.59,-1.1
0.25,0.78,-0.57,-0.67,-1.53,-0.98
0.25,0.78,-0.57,0.06,0.73,0.06
0.26,0.78,-0.57,0.43,1.28,0.18
0.26,0.77,-0.57,1.04,1.04,0.31
0.27,0.76,-0.57,1.22,0.73,0.24
0.27,0.76,-0.57,1.1,0.37,0.06
0.25,0.77,-0.57,0.49,-0.67,-0.43
0.25,0.77,-0.57,0.55,-0.92,-0.61
0.25,0.77,-0.57,1.16,0.0,-0.61
0.25,0.77,-0.57,1.4,0.73,-0.67
0.26,0.77,-0.57,1.59,1.59,-0.43
0.27,0.77,-0.57,1.59,1.22,-0.18
0.27,0.77,-0.56,1.4,0.18,-0.31
0.27,0.77,-0.57,1.22,-1.34,-0.61
0.26,0.77,-0.57,1.4,-0.92,-0.61
0.26,0.77,-0.57,2.08,0.85,-0.67
0.26,0.77,-0.57,2.14,1.22,-0.67
0.26,0.77,-0.56,1.95,1.28,-0.49
0.26,0.77,-0.55,1.22,0.31,0.0
0.25,0.78,-0.54,0.92,-0.24,0.0
0.25,0.78,-0.54,1.04,0.12,0.18
0.26,0.77,-0.55,1.04,0.85,0.31
0.26,0.77,-0.55,0.85,1.46,0.24
0.27,0.77,-0.56,-0.37,0.98,-0.18
0.27,0.77,-0.56,-0.98,-0.18,-0.24
0.26,0.77,-0.56,-1.04,-1.71,-0.55
0.26,0.77,-0.57,-0.61,-1.16,-0.55
0.27,0.77,-0.57,-0.12,0.92,0.49
0.27,0.76,-0.57,-0.18,1.1,0.85
0.27,0.77,-0.57,-0.24,0.61,0.92
0.26,0.77,-0.57,0.06,-0.49,0.85
0.25,0.78,-0.57,0.37,-0.37,0.85
0.24,0.78,-0.57,0.98,0.85,0.98
0.25,0.77,-0.57,1.28,1.4,0.67
0.26,0.77,-0.57,1.59,1.4,0.24
0.26,0.76,-0.57,1.77,0.61,-0.18
0.26,0.76,-0.56,1.53,0.12,-0.37
0.26,0.77,-0.56,1.1,-0.73,-0.37
0.24,0.78,-0.55,0.98,-0.73,-0.55
0.24,0.78,-0.55,0.98,0.61,-0.79
0.26,0.78,-0.56,1.16,1.34,-0.61
0.27,0.78,-0.56,1.16,1.59,-0.43
0.27,0.77,-0.55,0.67,0.49,-0.43
0.27,0.77,-0.55,0.37,-0.43,-0.61
0.27,0.77,-0.55,0.0,-1.34,-0.61
0.26,0.77,-0.56,-0.06,-0.98,-0.24
0.26,0.77,-0.56,-0.06,0.55,0.98
0.27,0.77,-0.56,0.0,0.92,1.22
0.27,0.78,-0.56,0.18,0.98,1.16
0.27,0.78,-0.56,0.61,0.49,1.16
0.26,0.77,-0.56,0.73,0.12,1.1
0.26,0.77,-0.56,0.73,-0.12,0.79
0.25,0.77,-0.56,0.73,-0.18,0.79
0.25,0.77,-0.56,0.61,-0.24,0.92
0.24,0.78,-0.56,0.43,0.37,0.79
0.25,0.78,-0.56,0.61,0.85,0.67
0.25,0.78,-0.56,0.92,0.73,0.31
0.25,0.77,-0.56,0.92,0.37,-0.06
0.26,0.77,-0.56,0.85,0.12,-0.18
0.26,0.77,-0.56,0.49,0.0,-0.06
0.26,0.77,-0.56,0.49,-0.06,-0.24
0.27,0.77,-0.56,0.43,-0.12,-0.31
0.27,0.77,-0.57,0.24,0.12,-0.12
0.27,0.78,-0.56,0.06,0.31,0.0
0.26,0.78,-0.56,-0.12,-0.12,0.06
0.25,0.78,-0.56,0.24,-0.43,0.18
