ax,ay,az,gx,gy,gz
0.12,0.81,-0.5,6.41,3.91,5.19
0.12,0.81,-0.53,8.24,3.48,0.0
0.15,0.84,-0.57,8.18,2.2,-2.93
0.16,0.85,-0.56,6.84,2.26,-3.23
0.17,0.84,-0.53,3.36,0.24,0.12
0.17,0.82,-0.49,1.65,-2.93,-0.43
0.16,0.82,-0.51,2.75,-2.75,-2.69
0.16,0.83,-0.53,3.11,0.73,-1.22
0.16,0.82,-0.51,0.55,6.47,0.37
0.17,0.83,-0.5,-0.49,6.04,0.31
0.19,0.83,-0.54,0.37,3.66,1.16
0.17,0.82,-0.57,2.81,-2.08,1.77
0.14,0.83,-0.57,2.56,-3.36,1.16
0.15,0.84,-0.53,0.85,-4.7,2.81
0.18,0.82,-0.5,0.37,-9.7,2.5
0.19,0.82,-0.52,-0.55,-19.1,-0.06
0.15,0.83,-0.56,-2.14,-35.34,-6.53
0.08,0.84,-0.62,-1.34,-34.42,-7.87
0.11,0.85,-0.59,-2.01,-29.72,-5.43
0.15,0.83,-0.53,-2.99,-32.65,-5.8
0.11,0.82,-0.53,-2.2,-34.3,-8.79
0.13,0.83,-0.57,2.93,-21.48,-12.45
0.17,0.84,-0.58,4.88,-14.71,-10.8
0.19,0.83,-0.57,5.86,-19.04,-12.57
0.22,0.83,-0.56,5.62,-26.18,-14.59
0.23,0.83,-0.56,5.62,-39.31,-14.22
0.26,0.82,-0.54,5.86,-46.14,-14.53
0.26,0.82,-0.52,5.31,-61.95,-17.64
0.23,0.82,-0.49,4.76,-68.97,-18.8
0.23,0.81,-0.48,4.09,-74.4,-19.1
0.23,0.81,-0.47,2.32,-82.21,-18.86
0.23,0.81,-0.47,1.59,-84.23,-19.53
0.25,0.81,-0.48,1.89,-78.92,-18.01
0.29,0.82,-0.47,2.75,-73.36,-14.65
0.31,0.81,-0.45,3.66,-66.1,-9.09
0.32,0.82,-0.39,3.54,-64.09,-8.54
0.32,0.82,-0.39,2.38,-56.34,-8.42
0.35,0.81,-0.41,1.46,-49.56,-7.45
0.35,0.81,-0.42,1.1,-41.81,-6.16
0.35,0.81,-0.44,3.42,-28.14,-2.81
0.35,0.8,-0.42,4.21,-23.68,-1.53
0.35,0.81,-0.4,4.15,-18.74,0.12
0.33,0.8,-0.4,4.33,-16.11,0.79
0.32,0.8,-0.42,5.43,-6.23,1.1
0.33,0.82,-0.44,5.92,0.18,1.22
0.36,0.82,-0.43,6.04,4.64,2.14
0.39,0.81,-0.42,3.78,-0.18,4.58
0.4,0.81,-0.37,1.65,-6.41,4.52
0.41,0.81,-0.36,-3.05,-14.89,4.03
0.4,0.82,-0.41,-4.15,-16.42,4.21
0.38,0.82,-0.44,-4.03,-16.6,4.09
0.36,0.83,-0.46,-2.32,-12.7,2.32
0.33,0.84,-0.48,-1.83,-10.13,1.65
0.33,0.83,-0.48,-1.1,-10.74,0.67
0.34,0.81,-0.44,-0.92,-13.73,-0.37
0.34,0.8,-0.41,-3.05,-21.0,-2.32
0.36,0.8,-0.37,-4.94,-24.17,-3.72
0.36,0.8,-0.39,-6.16,-26.55,-5.68
0.37,0.82,-0.41,-7.32,-30.4,-7.57
0.39,0.83,-0.45,-7.51,-32.9,-7.08
0.4,0.83,-0.47,-6.23,-37.66,-6.29
0.41,0.82,-0.46,-5.74,-38.57,-5.98
0.41,0.81,-0.43,-6.96,-39.25,-5.62
0.4,0.8,-0.37,-7.26,-39.86,-7.08
0.4,0.8,-0.35,-7.69,-41.38,-8.91
0.41,0.8,-0.35,-9.52,-47.49,-9.64
0.42,0.8,-0.38,-8.91,-48.89,-8.91
0.42,0.8,-0.41,-6.23,-44.13,-8.42
0.42,0.81,-0.44,-5.13,-39.25,-7.69
0.42,0.81,-0.43,-3.05,-28.14,-4.58
