ax,ay,az,gx,gy,gz
0.69,0.68,-0.19,4.21,40.83,0.98
0.7,0.68,-0.14,3.85,39.43,1.16
0.73,0.68,-0.09,3.05,36.56,0.85
0.72,0.68,-0.11,3.36,37.84,0.67
0.69,0.68,-0.19,3.6,43.52,1.95
0.68,0.69,-0.22,4.7,51.33,3.72
0.66,0.69,-0.24,9.89,65.8,4.39
0.67,0.7,-0.22,11.41,70.74,4.39
0.68,0.69,-0.21,13.12,77.64,7.57
0.69,0.69,-0.18,13.92,80.32,9.09
0.69,0.69,-0.17,13.61,82.34,10.07
0.7,0.69,-0.16,11.35,84.17,13.37
0.67,0.69,-0.21,10.86,84.9,14.22
0.64,0.69,-0.24,11.05,89.54,12.82
0.63,0.72,-0.26,10.13,92.35,12.39
0.65,0.72,-0.25,8.0,93.44,12.63
0.67,0.72,-0.24,3.48,84.35,12.88
0.65,0.71,-0.28,2.56,77.39,12.08
0.61,0.71,-0.31,2.62,72.75,11.23
0.58,0.72,-0.35,2.38,75.32,11.84
0.58,0.72,-0.35,0.85,81.79,13.98
0.6,0.72,-0.36,0.24,82.03,14.71
0.6,0.73,-0.37,0.37,79.59,14.59
0.59,0.73,-0.39,1.71,72.27,13.43
0.57,0.74,-0.39,1.83,69.95,13.61
0.56,0.74,-0.39,0.79,66.96,14.59
0.54,0.73,-0.4,-0.12,64.03,14.89
0.53,0.73,-0.41,-1.4,55.42,13.61
0.51,0.74,-0.42,-1.71,51.57,12.27
0.51,0.74,-0.42,-2.32,48.46,11.17
0.51,0.74,-0.42,-4.33,41.75,10.07
0.48,0.73,-0.43,-4.88,38.09,9.34
0.47,0.73,-0.43,-6.47,32.59,3.66
0.5,0.74,-0.42,-6.47,26.79,0.98
0.49,0.73,-0.43,-8.79,19.17,-0.61
0.47,0.74,-0.44,-11.47,18.13,2.08
0.47,0.73,-0.44,-9.34,21.42,2.93
0.48,0.72,-0.45,-6.04,27.59,3.17
0.49,0.74,-0.47,-5.07,32.71,5.62
0.5,0.74,-0.49,-4.7,40.34,9.4
0.5,0.74,-0.49,-4.94,38.57,8.73
0.49,0.74,-0.49,-3.36,30.33,7.63
0.46,0.74,-0.5,-2.99,27.28,7.39
0.47,0.74,-0.5,-4.21,18.49,4.58
0.48,0.74,-0.53,-3.91,13.37,4.64
0.46,0.74,-0.54,-2.56,10.56,6.23
0.43,0.74,-0.55,2.01,14.16,9.09
0.42,0.74,-0.55,4.39,18.55,10.56
0.42,0.74,-0.55,8.97,26.73,15.14
0.41,0.74,-0.54,10.8,29.05,17.09
0.42,0.74,-0.53,8.24,20.45,14.28
0.49,0.75,-0.49,4.09,4.64,8.3
0.5,0.76,-0.49,0.67,-14.65,2.75
0.48,0.76,-0.5,1.77,-32.41,2.26
0.38,0.75,-0.52,4.33,-26.61,5.49
0.36,0.75,-0.51,8.12,-8.06,8.48
0.38,0.75,-0.49,9.89,-2.56,8.48
0.37,0.75,-0.48,13.24,1.65,10.74
0.34,0.75,-0.46,13.92,2.14,11.35
0.33,0.76,-0.45,13.85,1.65,9.4
0.35,0.78,-0.45,9.58,-1.28,1.16
0.48,0.77,-0.41,3.78,-3.72,-0.85
0.55,0.75,-0.39,-6.29,-12.02,3.6
0.52,0.75,-0.4,-7.08,-16.24,5.92
0.46,0.75,-0.41,-6.41,-18.86,3.66
0.41,0.78,-0.43,-6.1,-16.24,2.81
0.43,0.78,-0.43,-5.62,-13.12,2.62
0.44,0.78,-0.44,-4.15,-4.76,4.09
0.43,0.78,-0.46,-3.17,1.83,7.26
0.4,0.77,-0.47,-0.55,14.65,12.94
