ax,ay,az,gx,gy,gz
0.25,0.76,-0.59,1.04,-0.12,0.18
0.26,0.76,-0.58,1.1,-0.18,0.92
0.25,0.76,-0.58,0.61,-3.54,0.85
0.25,0.76,-0.58,0.12,-6.04,0.37
0.25,0.76,-0.57,-0.37,-9.16,-0.31
0.25,0.76,-0.57,-1.95,-16.36,-2.32
0.24,0.76,-0.56,-3.05,-18.62,-2.81
0.23,0.76,-0.56,-4.21,-15.44,-1.59
0.22,0.76,-0.55,-4.94,-12.51,-0.92
0.22,0.76,-0.55,-5.74,-10.5,-1.16
0.23,0.77,-0.55,-6.04,-7.45,-2.56
0.25,0.78,-0.58,-5.55,-6.53,-2.44
0.27,0.78,-0.59,-3.54,-4.82,-2.93
0.3,0.77,-0.6,-3.05,-2.44,-2.01
0.3,0.77,-0.59,-3.6,1.04,4.21
0.24,0.78,-0.61,-2.26,0.92,4.33
0.28,0.77,-0.62,1.22,2.56,2.62
0.33,0.76,-0.62,4.64,10.8,7.69
0.32,0.74,-0.6,3.85,8.67,10.8
0.26,0.74,-0.59,0.85,-2.26,7.57
0.19,0.75,-0.57,0.24,-1.1,6.59
0.21,0.75,-0.56,0.61,3.05,7.51
0.22,0.76,-0.56,2.38,1.34,5.07
0.21,0.76,-0.59,2.01,-3.23,1.16
0.21,0.76,-0.59,-1.16,-2.69,-0.31
0.22,0.76,-0.57,-2.81,-0.92,0.98
0.21,0.76,-0.56,-4.52,-2.32,-1.4
0.23,0.76,-0.59,-4.52,-2.38,-3.3
0.26,0.76,-0.6,-4.33,-1.89,-3.3
0.28,0.76,-0.6,-3.42,-5.31,-1.53
0.24,0.77,-0.57,-1.89,-7.39,-2.08
0.23,0.77,-0.54,3.05,-6.29,-3.05
0.29,0.76,-0.52,3.36,-7.26,-3.91
0.33,0.76,-0.54,1.34,-16.91,-6.35
0.31,0.78,-0.63,1.77,-18.74,-5.8
0.28,0.78,-0.66,3.3,-15.5,-2.2
0.26,0.77,-0.66,6.29,-5.0,5.92
0.25,0.75,-0.57,6.35,-1.83,7.26
0.26,0.75,-0.53,5.13,1.46,7.69
0.25,0.76,-0.53,5.43,2.01,6.77
0.24,0.76,-0.54,5.74,2.26,4.03
0.23,0.76,-0.55,4.82,2.75,2.93
0.23,0.76,-0.56,3.11,3.36,2.08
0.24,0.77,-0.57,-0.92,3.48,2.08
0.24,0.78,-0.59,-1.53,2.75,2.44
0.26,0.78,-0.58,-1.22,-0.55,2.01
0.28,0.77,-0.56,-1.4,-2.44,1.59
0.27,0.77,-0.57,-1.65,-4.09,1.28
0.27,0.77,-0.58,-0.92,-5.49,1.53
0.28,0.77,-0.6,0.12,-4.82,2.62
0.28,0.77,-0.6,2.08,-0.98,5.25
0.27,0.77,-0.57,2.44,0.73,5.98
0.27,0.77,-0.56,2.44,2.2,6.53
0.26,0.77,-0.56,1.65,3.85,7.14
0.25,0.77,-0.55,1.34,3.6,6.96
0.25,0.76,-0.55,0.67,2.2,6.84
0.24,0.76,-0.54,-0.24,1.89,6.9
0.22,0.76,-0.55,-1.46,2.26,6.53
0.2,0.77,-0.56,-2.5,3.17,4.27
0.21,0.78,-0.58,-2.56,2.75,3.91
0.22,0.77,-0.57,-3.17,3.17,4.15
0.25,0.76,-0.56,-3.66,4.03,3.66
0.27,0.76,-0.58,-4.09,3.91,3.54
0.28,0.76,-0.6,-3.42,0.79,5.68
0.23,0.77,-0.6,-3.85,-1.34,6.16
0.2,0.77,-0.58,-4.64,-4.52,3.54
0.2,0.76,-0.54,-5.37,-5.19,2.08
0.21,0.75,-0.52,-8.36,-6.53,0.43
0.23,0.75,-0.52,-9.52,-7.75,-0.18
0.22,0.76,-0.52,-10.5,-9.28,-0.61
0.21,0.76,-0.52,-11.05,-10.86,-3.17
