ax,ay,az,gx,gy,gz
0.18,0.78,-0.55,-10.56,-122.5,-49.07
0.2,0.77,-0.55,-10.8,-130.86,-51.39
0.23,0.77,-0.56,-12.76,-155.82,-60.0
0.35,0.78,-0.57,-13.61,-164.18,-60.06
0.38,0.76,-0.58,-11.54,-173.16,-53.65
0.46,0.72,-0.54,-12.76,-176.94,-50.35
0.49,0.72,-0.51,-16.05,-169.49,-39.31
0.43,0.72,-0.5,-16.3,-160.16,-32.84
0.41,0.72,-0.5,-15.38,-145.94,-27.83
0.49,0.74,-0.47,-14.65,-142.03,-27.16
0.53,0.73,-0.47,-15.01,-142.27,-25.63
0.56,0.71,-0.45,-20.45,-158.51,-24.84
0.54,0.69,-0.41,-23.86,-167.79,-26.67
0.54,0.69,-0.42,-25.51,-166.81,-25.33
0.52,0.7,-0.46,-22.4,-155.03,-21.85
0.52,0.69,-0.46,-16.85,-121.7,-13.61
0.53,0.67,-0.38,-16.36,-106.87,-9.28
0.57,0.65,-0.35,-20.39,-103.7,-6.77
0.62,0.66,-0.32,-21.97,-113.04,-9.64
0.62,0.68,-0.32,-21.61,-119.26,-12.39
0.66,0.69,-0.31,-18.49,-104.31,-8.18
0.66,0.68,-0.31,-16.97,-86.24,-2.87
0.67,0.67,-0.32,-16.66,-58.9,-0.79
0.71,0.65,-0.3,-17.09,-61.71,-4.27
0.7,0.66,-0.26,-18.01,-80.14,-8.18
0.67,0.68,-0.25,-17.4,-83.74,-8.3
0.67,0.67,-0.29,-14.1,-77.03,-7.14
0.63,0.65,-0.31,-13.18,-70.25,-6.84
0.61,0.65,-0.28,-13.61,-61.65,-7.69
0.69,0.66,-0.2,-15.62,-45.41,-8.54
0.74,0.66,-0.2,-16.24,-42.3,-7.08
0.78,0.66,-0.21,-15.32,-48.52,-4.94
0.77,0.64,-0.25,-15.32,-54.93,-6.35
0.75,0.64,-0.25,-14.59,-65.86,-11.6
0.7,0.65,-0.23,-12.63,-66.96,-13.0
0.7,0.65,-0.21,-9.52,-56.27,-11.05
0.73,0.64,-0.2,-8.85,-48.95,-8.79
0.75,0.63,-0.2,-8.12,-45.17,-7.87
0.76,0.62,-0.21,-8.36,-49.44,-9.64
0.75,0.63,-0.21,-7.26,-55.24,-12.33
0.74,0.64,-0.2,-5.43,-53.47,-11.78
0.75,0.63,-0.17,-3.48,-49.44,-10.56
0.77,0.63,-0.15,-1.89,-40.95,-9.46
0.78,0.62,-0.14,-1.77,-39.18,-9.09
0.77,0.62,-0.14,-0.73,-41.81,-9.64
0.79,0.63,-0.13,0.06,-40.95,-9.34
0.82,0.62,-0.14,2.5,-31.43,-3.54
0.8,0.61,-0.14,3.36,-28.26,-1.16
0.78,0.6,-0.12,3.66,-27.59,-2.26
0.76,0.61,-0.08,4.46,-28.87,-3.42
0.77,0.61,-0.08,6.71,-28.93,-3.78
0.78,0.61,-0.09,7.32,-28.2,-3.05
0.79,0.61,-0.09,7.63,-22.09,-2.75
0.77,0.61,-0.07,7.75,-17.7,-1.34
0.74,0.61,-0.06,8.36,-14.22,-0.61
0.73,0.62,-0.05,10.44,-4.76,-1.53
0.77,0.62,-0.04,11.17,2.38,-0.24
0.79,0.61,-0.04,10.31,10.93,3.48
0.8,0.61,-0.03,9.58,9.77,2.93
0.8,0.61,-0.04,9.46,5.62,0.98
0.79,0.62,-0.06,9.95,6.9,1.89
0.76,0.62,-0.08,11.72,17.21,5.62
0.72,0.62,-0.08,9.89,25.76,7.63
0.76,0.61,-0.04,5.0,34.12,9.46
0.82,0.6,0.03,-0.67,28.5,8.61
0.84,0.61,-0.0,1.89,4.7,-0.43
0.84,0.63,-0.13,3.91,1.16,-0.12
0.8,0.63,-0.15,8.06,4.52,4.88
