ax,ay,az,gx,gy,gz
0.31,0.86,-0.24,-2.99,75.93,10.74
0.36,0.86,-0.25,-0.37,87.71,10.74
0.44,0.86,-0.26,-0.49,88.07,10.74
0.47,0.86,-0.26,-1.59,87.65,11.29
0.48,0.85,-0.26,-3.97,83.31,13.67
0.49,0.85,-0.27,-4.58,77.15,13.55
0.48,0.85,-0.28,-4.76,60.24,10.74
0.46,0.87,-0.28,-4.76,52.12,9.28
0.45,0.87,-0.29,-4.39,38.57,8.0
0.44,0.87,-0.29,-4.03,33.26,7.45
0.41,0.87,-0.3,-3.66,29.54,6.84
0.39,0.86,-0.31,-3.11,27.53,6.23
0.36,0.86,-0.34,-2.56,28.2,5.86
0.36,0.86,-0.35,0.24,29.97,4.64
0.36,0.87,-0.34,1.59,31.8,4.88
0.36,0.87,-0.34,2.2,35.34,5.92
0.35,0.86,-0.34,2.87,46.94,7.63
0.35,0.86,-0.35,3.23,52.49,8.24
0.37,0.86,-0.35,4.15,60.79,9.16
0.39,0.87,-0.32,3.85,63.54,9.46
0.38,0.87,-0.31,2.32,65.43,8.18
0.34,0.86,-0.32,2.62,64.58,6.77
0.35,0.87,-0.32,4.03,62.32,6.1
0.34,0.87,-0.31,3.3,55.97,7.51
0.33,0.87,-0.31,0.61,54.75,8.18
0.32,0.87,-0.32,-3.3,54.93,7.39
0.31,0.87,-0.33,-3.91,52.55,5.98
0.29,0.87,-0.34,-2.75,43.7,2.56
0.25,0.89,-0.37,-2.14,39.49,0.98
0.25,0.88,-0.39,-1.59,35.46,-0.49
0.28,0.87,-0.4,-1.46,35.64,0.24
0.31,0.86,-0.4,-1.22,37.05,1.77
0.32,0.85,-0.41,-0.18,39.86,4.64
0.32,0.86,-0.41,0.85,40.65,4.88
0.32,0.86,-0.4,3.66,39.79,4.46
0.3,0.87,-0.38,4.09,37.23,4.52
0.27,0.86,-0.38,3.85,34.18,4.46
0.25,0.86,-0.39,2.56,34.79,3.36
0.26,0.86,-0.41,2.62,37.54,3.66
0.29,0.87,-0.41,5.68,36.68,6.16
0.42,0.86,-0.39,5.25,29.17,7.2
0.45,0.86,-0.38,2.56,14.16,8.18
0.43,0.87,-0.37,-0.73,-36.99,5.43
0.3,0.89,-0.41,-0.79,-64.03,0.98
0.23,0.89,-0.42,-1.46,-92.47,-8.12
0.14,0.89,-0.41,-1.83,-92.16,-10.68
0.14,0.89,-0.39,-1.77,-82.21,-13.98
0.22,0.86,-0.38,-1.83,-80.69,-15.93
0.27,0.86,-0.39,-2.38,-88.5,-20.08
0.34,0.86,-0.39,-2.32,-95.09,-22.03
0.34,0.86,-0.38,-2.5,-110.6,-24.05
0.35,0.86,-0.37,-2.5,-117.37,-24.84
0.37,0.87,-0.35,-3.11,-124.51,-26.0
0.42,0.87,-0.31,-3.3,-126.46,-25.02
0.44,0.87,-0.29,-3.85,-130.8,-23.8
0.43,0.86,-0.27,-6.23,-147.89,-23.56
0.42,0.86,-0.26,-7.02,-158.02,-23.74
0.4,0.85,-0.25,-7.14,-156.74,-22.77
0.41,0.84,-0.25,-7.08,-152.95,-21.85
0.44,0.84,-0.24,-7.57,-146.0,-21.48
0.45,0.84,-0.22,-7.69,-142.94,-21.06
0.44,0.83,-0.21,-6.96,-133.12,-19.59
0.42,0.82,-0.19,-6.41,-126.95,-19.17
0.42,0.83,-0.18,-3.3,-111.82,-19.71
0.45,0.83,-0.16,-1.95,-104.19,-19.9
0.47,0.83,-0.14,-1.22,-91.74,-17.88
0.49,0.82,-0.1,-0.98,-85.75,-17.4
0.51,0.82,-0.08,-0.67,-79.71,-17.09
0.52,0.82,-0.07,-0.12,-68.24,-15.87
0.57,0.81,-0.07,0.31,-63.9,-15.56
