ax,ay,az,gx,gy,gz
0.08,0.79,-0.59,7.08,-2.38,6.59
0.07,0.79,-0.58,7.63,-0.92,6.77
0.06,0.79,-0.57,8.24,-1.53,5.43
0.06,0.77,-0.55,5.37,-5.31,2.99
0.06,0.77,-0.54,-1.53,-7.26,-1.77
0.08,0.78,-0.59,-1.83,-3.48,-1.71
0.1,0.79,-0.6,2.5,-2.75,-2.14
0.16,0.8,-0.6,4.27,-6.77,-2.5
0.17,0.8,-0.59,4.94,-10.5,-1.83
0.18,0.79,-0.58,6.59,-12.33,-0.49
0.19,0.8,-0.59,7.14,-14.16,-1.16
0.19,0.8,-0.61,5.98,-26.61,-2.93
0.17,0.81,-0.65,5.98,-35.89,-3.17
0.16,0.8,-0.62,4.82,-50.54,-2.44
0.15,0.78,-0.58,5.13,-50.72,-1.89
0.16,0.77,-0.58,6.53,-48.34,-1.71
0.17,0.78,-0.56,5.98,-56.21,-4.7
0.17,0.8,-0.57,5.19,-65.0,-8.48
0.16,0.81,-0.58,1.83,-79.83,-15.69
0.16,0.8,-0.56,0.55,-83.92,-17.82
0.17,0.79,-0.53,0.43,-85.33,-19.04
0.21,0.78,-0.49,0.92,-79.1,-16.54
0.23,0.77,-0.48,1.77,-71.96,-14.22
0.25,0.77,-0.48,0.92,-62.68,-12.82
0.3,0.79,-0.48,-1.34,-64.33,-13.67
0.31,0.8,-0.49,-3.23,-69.34,-15.99
0.28,0.8,-0.49,-3.3,-69.58,-15.99
0.26,0.8,-0.49,-5.86,-73.55,-18.43
0.31,0.78,-0.48,-6.59,-73.36,-19.35
0.33,0.78,-0.49,-3.91,-53.83,-11.78
0.37,0.78,-0.5,-2.62,-42.48,-8.12
0.37,0.77,-0.49,-2.81,-37.41,-6.96
0.35,0.77,-0.48,-5.0,-41.44,-7.57
0.32,0.78,-0.48,-4.82,-40.34,-7.93
0.33,0.78,-0.49,-1.34,-23.56,-4.88
0.38,0.77,-0.48,-0.55,-15.14,-2.32
0.39,0.76,-0.48,-2.81,-13.98,0.79
0.38,0.77,-0.49,-3.05,-17.94,0.31
0.38,0.78,-0.51,-0.12,-12.82,-0.85
0.34,0.76,-0.51,-1.34,-4.15,2.93
0.32,0.76,-0.48,-4.03,1.59,7.57
0.32,0.78,-0.48,-4.88,-5.43,1.65
0.38,0.8,-0.52,-3.05,-11.05,-5.13
0.4,0.8,-0.53,0.37,-11.41,-2.75
0.36,0.77,-0.52,0.73,-11.72,0.85
0.35,0.76,-0.5,-2.08,-15.87,-2.38
0.33,0.76,-0.46,-1.89,-7.45,-1.89
0.29,0.77,-0.44,-0.55,3.3,2.62
0.31,0.77,-0.45,-0.12,-2.14,2.32
0.43,0.77,-0.48,-1.04,-10.99,-2.87
0.46,0.78,-0.51,-1.46,-16.6,-1.83
0.47,0.79,-0.51,-2.62,-22.09,1.46
0.46,0.77,-0.49,-5.37,-35.16,1.1
0.48,0.77,-0.5,-10.56,-79.47,-10.8
0.55,0.77,-0.55,-10.99,-100.22,-16.11
0.55,0.76,-0.55,-11.05,-126.04,-15.87
0.49,0.75,-0.5,-11.41,-133.61,-14.1
0.45,0.75,-0.47,-11.96,-138.67,-14.28
0.46,0.75,-0.42,-13.49,-142.21,-18.01
0.49,0.75,-0.41,-14.16,-143.19,-18.62
0.51,0.75,-0.41,-13.73,-148.99,-17.27
0.52,0.75,-0.4,-13.37,-152.83,-17.94
0.52,0.75,-0.38,-13.79,-152.28,-19.41
0.58,0.74,-0.34,-14.04,-147.16,-19.35
0.65,0.73,-0.32,-14.34,-137.63,-12.63
0.72,0.73,-0.3,-14.34,-134.52,-6.23
0.68,0.72,-0.3,-13.55,-132.14,-2.26
0.61,0.73,-0.3,-10.5,-124.94,-5.07
0.56,0.73,-0.27,-10.25,-119.69,-7.87
0.61,0.72,-0.24,-12.7,-114.62,-7.57
