ax,ay,az,gx,gy,gz
0.36,0.74,-0.54,0.06,0.61,0.49
0.35,0.74,-0.54,-0.24,0.24,0.49
0.35,0.74,-0.54,-0.37,-0.31,-0.49
0.36,0.74,-0.55,-0.37,0.49,-1.04
0.37,0.74,-0.55,-0.73,0.79,-1.1
0.37,0.74,-0.55,-1.22,-0.43,-1.28
0.37,0.74,-0.55,-0.79,-0.92,-1.46
0.38,0.74,-0.56,-0.12,0.06,-1.04
0.38,0.74,-0.56,-0.12,0.61,-0.43
0.38,0.75,-0.56,0.0,0.61,-0.06
0.37,0.75,-0.56,0.67,0.06,0.43
0.36,0.74,-0.55,0.98,0.49,0.55
0.36,0.74,-0.55,1.22,1.59,0.92
0.37,0.74,-0.55,1.1,1.59,0.73
0.37,0.74,-0.55,0.79,0.55,0.37
0.37,0.74,-0.54,0.85,-0.12,0.55
0.36,0.74,-0.55,1.04,-0.55,0.49
0.36,0.74,-0.55,0.98,0.06,0.49
0.37,0.73,-0.54,0.79,0.73,0.73
0.37,0.74,-0.54,0.49,1.46,0.61
0.36,0.74,-0.54,0.37,0.92,0.67
0.36,0.74,-0.55,0.37,0.0,0.61
0.36,0.74,-0.54,2.08,0.0,0.98
0.38,0.77,-0.57,3.85,-0.92,2.01
0.38,0.78,-0.6,0.98,-8.36,0.61
0.35,0.78,-0.59,-11.11,-32.84,-12.94
0.24,0.69,-0.48,-7.51,-35.03,-11.35
0.25,0.71,-0.5,17.76,30.03,3.91
0.56,0.72,-0.55,19.9,68.97,6.65
0.54,0.75,-0.51,11.47,77.76,16.36
0.5,0.73,-0.5,2.62,24.05,13.79
0.37,0.76,-0.53,-1.1,-9.52,2.01
0.29,0.78,-0.56,-3.78,-19.17,0.49
0.25,0.77,-0.59,-3.23,-5.8,4.21
0.28,0.75,-0.59,-1.89,2.81,5.8
0.32,0.74,-0.59,2.75,-1.65,0.92
0.34,0.74,-0.59,3.78,-5.0,-0.85
0.34,0.74,-0.57,2.5,-3.6,0.67
0.37,0.73,-0.52,1.28,-3.3,0.98
0.37,0.73,-0.51,0.0,-5.74,0.18
0.36,0.73,-0.5,-2.08,-11.96,-2.75
0.33,0.73,-0.51,-2.93,-10.86,-3.36
0.34,0.74,-0.52,-6.16,-2.44,-2.44
0.36,0.73,-0.52,-8.24,1.1,-2.87
0.37,0.73,-0.53,-10.07,3.42,-3.91
0.39,0.74,-0.53,-8.06,7.81,-3.85
0.4,0.72,-0.58,-3.6,8.97,-2.99
0.42,0.72,-0.6,4.82,-0.92,1.04
0.38,0.77,-0.58,5.98,-8.3,0.85
0.34,0.77,-0.57,5.49,-12.51,-0.67
0.31,0.77,-0.55,2.38,-12.57,-2.2
0.34,0.75,-0.52,0.92,-12.39,-2.69
0.35,0.75,-0.53,0.06,-13.98,-4.27
0.36,0.74,-0.56,0.43,-12.33,-4.03
0.36,0.74,-0.57,0.73,-5.19,-1.71
0.37,0.74,-0.56,0.67,-2.08,-0.79
0.38,0.73,-0.54,0.85,0.49,-0.12
0.39,0.73,-0.54,0.67,3.05,1.46
0.39,0.74,-0.53,0.12,2.26,1.59
0.38,0.74,-0.54,-0.31,0.67,1.04
0.37,0.74,-0.54,-0.43,-0.43,0.79
0.35,0.74,-0.54,-0.49,0.37,0.85
0.36,0.74,-0.54,-0.43,0.37,0.43
0.36,0.74,-0.55,-0.18,-0.61,-0.06
0.36,0.74,-0.55,-0.06,-1.1,-0.49
0.36,0.74,-0.55,-0.73,0.24,-0.73
0.37,0.74,-0.54,-1.16,1.16,-0.61
0.37,0.74,-0.54,-0.24,0.43,-1.1
0.38,0.74,-0.56,0.18,-0.67,-1.59
0.38,0.74,-0.56,0.37,-1.04,-1.53
0.38,0.74,-0.56,0.73,-0.06,-0.24
