ax,ay,az,gx,gy,gz
0.15,0.94,-0.26,-3.48,-0.85,2.26
0.13,0.94,-0.27,-3.17,-1.1,2.14
0.12,0.95,-0.27,-2.08,0.73,1.34
0.13,0.95,-0.27,-1.4,2.01,1.1
0.14,0.94,-0.27,-0.12,1.77,-0.12
0.14,0.94,-0.28,0.43,0.61,-1.04
0.14,0.94,-0.28,0.73,-0.24,-1.83
0.14,0.94,-0.27,1.22,-0.61,-2.81
0.15,0.95,-0.26,1.46,-0.49,-2.93
0.15,0.94,-0.25,1.53,-0.92,-2.01
0.15,0.94,-0.26,1.34,-1.59,-1.34
0.15,0.94,-0.26,1.1,-2.08,-0.85
0.15,0.94,-0.27,0.79,-1.16,-0.12
0.14,0.94,-0.26,0.49,-0.18,0.24
0.14,0.94,-0.26,0.24,0.18,0.55
0.14,0.94,-0.27,0.24,-0.31,0.43
0.14,0.94,-0.27,0.24,-0.61,0.18
0.13,0.94,-0.27,0.92,-0.37,-0.18
0.14,0.94,-0.27,1.28,-0.43,-0.12
0.14,0.94,-0.27,1.34,-0.92,-0.31
0.13,0.93,-0.27,1.16,-0.92,-0.61
0.13,0.93,-0.27,1.1,-0.73,-0.67
0.14,0.93,-0.27,0.85,-0.06,-0.43
0.14,0.94,-0.27,0.79,0.18,-0.31
0.15,0.94,-0.27,0.73,0.18,0.0
0.14,0.93,-0.26,0.37,0.06,0.06
0.14,0.94,-0.26,0.06,0.0,0.0
0.14,0.94,-0.27,0.18,0.18,0.24
0.14,0.94,-0.27,0.24,0.37,0.43
0.14,0.94,-0.27,0.06,0.79,0.12
0.14,0.94,-0.27,0.12,0.67,-0.18
0.14,0.94,-0.27,0.37,0.43,-0.18
0.14,0.94,-0.27,0.55,0.12,-0.37
0.14,0.94,-0.26,0.67,-0.18,-0.67
0.14,0.94,-0.26,0.55,-0.55,-0.43
0.14,0.94,-0.26,0.06,-0.24,-0.31
0.14,0.94,-0.26,0.31,0.61,-0.37
0.14,0.94,-0.26,0.55,1.22,-0.12
