ax,ay,az,gx,gy,gz
0.99,-0.0,-0.19,0.37,2.56,-0.67
0.98,-0.0,-0.19,0.85,1.77,-0.61
0.97,-0.0,-0.19,1.22,1.1,-0.73
0.97,-0.0,-0.19,1.59,1.04,-0.18
0.97,-0.0,-0.19,1.71,1.53,0.06
0.97,-0.0,-0.19,1.83,1.83,-0.12
0.98,-0.0,-0.19,2.14,1.04,-1.22
0.98,-0.0,-0.19,2.14,0.24,-1.46
0.98,-0.0,-0.19,1.95,-0.31,-1.22
0.98,-0.0,-0.19,1.83,-0.31,-1.16
0.98,0.0,-0.19,1.83,0.0,-0.73
0.98,0.0,-0.18,1.77,0.67,-0.55
0.99,0.0,-0.18,1.46,1.46,-0.24
1.0,0.0,-0.18,1.34,0.79,-0.12
1.0,0.0,-0.18,1.22,-0.24,-0.24
0.99,0.0,-0.18,0.92,-0.98,-0.12
0.99,0.0,-0.19,0.92,-0.37,0.24
1.0,-0.0,-0.19,1.16,0.92,0.85
1.0,0.0,-0.18,1.28,0.12,0.92
0.99,0.0,-0.18,1.4,-0.73,0.85
0.99,0.0,-0.18,1.28,-1.22,0.92
0.99,-0.0,-0.18,1.1,-0.79,1.1
0.99,-0.0,-0.18,0.67,0.67,1.28
0.99,-0.0,-0.18,0.49,1.1,1.1
0.99,0.0,-0.18,0.31,1.1,0.92
0.98,0.0,-0.18,0.18,0.43,0.85
0.98,0.0,-0.18,-0.06,0.73,0.55
0.98,0.01,-0.19,-0.18,0.73,0.49
0.98,0.01,-0.19,-0.18,0.61,0.37
0.98,0.01,-0.19,-0.31,0.85,0.24
0.98,0.01,-0.19,-0.43,1.04,0.49
0.99,0.0,-0.18,-0.37,1.53,0.79
1.0,0.0,-0.18,-0.31,1.46,0.73
0.99,0.0,-0.18,-0.06,1.16,0.61
0.99,0.01,-0.18,0.49,0.31,0.18
0.98,0.01,-0.19,0.67,-0.06,0.24
0.98,0.01,-0.18,0.55,0.0,0.49
0.98,0.01,-0.18,0.37,0.67,0.49
0.98,0.01,-0.18,0.31,1.53,0.49
0.99,0.01,-0.18,0.31,2.14,0.61
0.99,0.01,-0.18,0.24,1.53,0.61
0.99,0.01,-0.19,0.31,-0.06,0.49
0.98,0.01,-0.18,0.43,-0.18,0.61
0.98,0.01,-0.19,0.61,0.49,0.92
0.98,0.01,-0.18,0.24,2.01,0.92
0.99,0.01,-0.18,0.0,2.38,0.79
0.99,0.01,-0.19,0.31,2.26,0.24
0.99,0.0,-0.19,0.24,1.1,0.06
0.99,0.0,-0.19,0.24,-2.01,0.61
0.98,0.0,-0.19,0.24,-1.59,0.67
0.98,0.0,-0.19,0.24,0.18,0.67
0.98,0.0,-0.18,0.12,2.56,1.1
0.98,0.0,-0.18,0.18,2.87,0.61
0.99,0.0,-0.18,0.31,2.56,-0.24
1.0,0.0,-0.18,0.18,-0.61,0.18
0.96,0.02,-0.15,1.53,-2.01,1.1
0.98,0.01,-0.17,-2.75,-10.8,1.22
1.0,0.0,-0.14,-12.21,-18.01,-1.65
1.01,0.01,-0.19,-3.3,-16.97,-1.89
1.05,-0.03,-0.31,7.57,-6.53,11.11
1.08,-0.01,-0.29,10.25,14.77,19.47
1.08,-0.0,-0.2,4.52,16.66,5.68
1.03,0.03,-0.07,2.81,-11.9,2.56
0.94,0.03,-0.08,0.98,-32.71,-2.62
0.86,0.03,-0.16,-1.1,-23.13,-0.79
0.89,0.01,-0.18,-3.3,-2.38,6.29
0.97,0.01,-0.19,-3.48,4.64,5.37
0.99,0.01,-0.18,-3.85,10.13,2.44
0.99,0.01,-0.17,-4.09,14.4,0.43
0.98,0.01,-0.17,-3.66,12.15,1.22
0.98,0.0,-0.18,-3.05,3.66,-0.24
0.97,-0.0,-0.19,-3.6,0.85,-2.69
0.98,0.01,-0.18,-3.48,5.19,-6.1
1.01,0.02,-0.15,-2.56,10.56,-6.96
1.04,0.02,-0.17,-1.46,15.26,-7.93
1.05,0.01,-0.22,3.11,6.84,-6.1
0.98,-0.02,-0.29,6.65,-7.87,-1.34
0.94,-0.01,-0.27,10.07,-15.56,3.11
1.01,0.01,-0.16,8.42,-3.91,2.26
1.03,0.02,-0.13,5.25,3.17,3.54
1.01,0.02,-0.13,1.04,-6.65,4.52
0.96,0.01,-0.14,-0.37,-11.78,0.67
0.95,0.01,-0.14,-2.81,-13.73,-1.53
0.96,0.01,-0.16,-3.23,-12.51,0.98
0.97,0.01,-0.17,-2.69,-4.27,2.2
0.97,0.02,-0.16,-2.08,1.83,1.77
0.97,0.02,-0.16,-1.65,7.45,2.08
0.99,0.02,-0.17,-1.28,12.02,3.17
1.0,0.02,-0.19,0.0,5.74,2.08
0.99,0.02,-0.19,0.85,0.79,1.65
0.99,0.02,-0.19,2.01,-4.52,0.92
0.99,0.02,-0.18,2.38,-4.64,0.79
0.99,0.01,-0.17,2.26,-3.23,1.22
0.98,0.01,-0.16,2.08,-2.44,1.04
0.98,0.01,-0.16,1.89,-1.53,0.61
0.99,0.01,-0.17,1.16,1.04,0.31
1.0,0.01,-0.18,0.61,1.95,0.61
1.0,0.01,-0.18,-0.43,1.34,1.34
0.99,0.01,-0.17,-0.73,1.22,1.34
0.98,0.02,-0.17,-0.92,1.95,1.04
0.99,0.02,-0.17,-0.98,4.46,0.55
0.99,0.02,-0.18,-0.79,4.82,0.49
0.99,0.02,-0.18,-0.12,3.17,0.37
0.98,0.02,-0.17,0.12,2.14,0.37
0.99,0.02,-0.16,0.0,1.16,0.61
0.98,0.03,-0.15,1.59,-1.34,1.77
0.99,0.04,-0.18,2.38,-3.78,2.08
1.01,0.03,-0.21,-4.58,-11.11,-1.46
1.03,0.03,-0.16,-7.57,-17.64,-4.27
1.01,0.01,-0.15,-5.25,-25.45,-2.32
0.95,-0.02,-0.14,7.14,-16.66,10.93
1.06,0.03,-0.17,5.86,6.71,8.18
1.1,0.03,-0.17,0.31,4.27,-3.23
0.99,0.03,-0.15,0.55,-25.76,0.67
0.92,0.01,-0.15,1.95,-41.87,1.65
0.9,0.02,-0.15,1.04,-17.88,-1.28
0.97,0.02,-0.15,0.92,-0.85,2.87
0.99,0.02,-0.15,1.71,12.63,5.86
1.0,0.01,-0.14,1.83,13.85,2.5
0.99,0.0,-0.14,-1.1,15.75,-0.61
0.98,0.02,-0.11,-2.75,20.63,-0.67
0.98,0.02,-0.12,-2.75,28.44,-2.56
0.99,0.02,-0.16,2.08,34.67,-7.57
1.08,-0.01,-0.29,6.23,26.73,-5.37
1.09,-0.0,-0.28,7.26,2.2,5.07
1.05,0.02,-0.22,3.78,-4.33,6.16
0.91,0.05,-0.1,0.55,-6.35,4.27
0.91,0.04,-0.08,-2.32,-4.76,1.1
0.96,0.02,-0.12,-3.36,-4.15,1.46
0.97,0.01,-0.14,-4.27,-3.42,1.65
0.98,0.01,-0.17,-3.6,2.01,0.06
0.98,0.02,-0.18,-3.05,5.13,0.79
0.98,0.03,-0.17,-3.3,7.51,5.13
0.98,0.03,-0.16,-3.05,7.2,5.13
0.98,0.03,-0.17,-2.38,6.53,3.11
0.97,0.03,-0.18,-1.16,4.39,-0.18
0.97,0.03,-0.2,-0.55,3.42,-0.06
0.99,0.02,-0.21,0.85,-1.83,-0.24
1.01,0.02,-0.2,1.59,-5.31,-0.67
0.99,0.02,-0.19,1.4,-5.62,-1.16
0.97,0.03,-0.17,0.73,-3.42,-0.61
0.98,0.03,-0.17,0.37,-1.22,-0.18
0.98,0.03,-0.17,0.31,2.26,-0.98
0.99,0.03,-0.19,0.24,3.48,-1.4
1.0,0.03,-0.2,0.12,3.78,-1.22
0.98,0.03,-0.19,-0.61,2.44,-0.37
0.98,0.03,-0.19,-0.55,2.2,-0.37
0.99,0.03,-0.18,-0.06,2.69,-0.49
1.0,0.03,-0.18,0.0,2.14,0.12
1.0,0.03,-0.19,0.55,1.04,0.37
0.99,0.03,-0.19,0.79,1.4,-0.06
0.99,0.03,-0.18,0.79,1.83,0.06
0.99,0.03,-0.18,0.61,1.46,1.28
0.99,0.03,-0.18,0.43,0.98,1.46
0.99,0.03,-0.17,-0.18,0.55,1.22
0.98,0.03,-0.16,-0.06,0.12,1.34
0.98,0.04,-0.16,0.85,-0.67,1.65
0.99,0.04,-0.18,0.79,-3.42,1.4
1.0,0.03,-0.21,-4.21,-7.2,-1.34
0.99,0.03,-0.17,-5.86,-9.28,-0.92
