ax,ay,az,gx,gy,gz
0.33,0.91,0.22,0.37,-0.79,0.12
0.32,0.91,0.22,0.31,-0.79,0.67
0.32,0.91,0.22,0.43,-0.43,0.73
0.32,0.91,0.22,0.73,0.85,0.24
0.31,0.91,0.22,0.67,1.4,0.43
0.32,0.9,0.22,0.61,0.98,0.37
0.32,0.91,0.23,0.67,-0.12,0.06
0.32,0.91,0.23,0.85,-1.22,-0.06
0.32,0.92,0.22,1.04,-0.61,0.55
0.32,0.91,0.22,0.92,0.67,0.79
0.32,0.91,0.22,0.67,1.28,0.55
0.32,0.91,0.22,0.49,0.43,0.31
0.32,0.91,0.23,0.43,-0.43,0.31
0.32,0.91,0.23,0.49,-0.67,0.79
0.32,0.92,0.22,0.49,0.06,0.67
0.32,0.91,0.22,0.18,0.98,0.24
0.31,0.9,0.22,0.12,0.55,0.24
0.31,0.91,0.22,0.24,-0.12,0.24
0.31,0.91,0.22,0.31,0.37,-0.06
0.32,0.91,0.23,0.43,0.92,-0.24
0.32,0.91,0.23,0.43,0.43,-0.73
0.32,0.9,0.22,0.37,-0.18,-0.79
0.32,0.91,0.22,0.49,-0.43,-0.67
0.32,0.91,0.22,0.73,0.37,-0.67
0.32,0.92,0.22,0.79,0.92,-0.73
0.32,0.92,0.22,0.73,1.28,-0.55
0.32,0.92,0.23,0.73,0.98,-0.12
0.32,0.92,0.23,0.67,-0.18,0.73
0.32,0.91,0.23,0.43,-0.37,0.73
0.32,0.91,0.23,0.24,-0.18,0.73
0.31,0.91,0.23,-0.06,0.79,0.85
0.31,0.91,0.23,-0.24,1.04,0.98
0.31,0.91,0.23,-0.31,0.85,0.85
0.31,0.91,0.23,-0.31,0.37,0.12
0.31,0.91,0.23,-0.49,0.55,-0.06
0.31,0.91,0.23,-0.61,0.67,-0.18
0.32,0.9,0.22,-0.43,0.18,-0.37
0.32,0.9,0.22,-0.24,-0.43,-0.49
0.32,0.91,0.22,0.0,-0.85,-0.49
0.32,0.91,0.22,0.18,-0.37,-0.49
0.32,0.91,0.24,2.56,1.59,-0.18
0.29,0.94,0.26,8.91,4.46,0.12
0.33,0.92,0.19,11.78,3.91,1.1
0.33,0.9,0.19,-13.79,-17.03,0.31
0.29,0.95,0.24,-17.52,-18.37,-4.58
0.25,0.95,0.18,17.52,1.89,-1.71
0.47,0.82,0.16,25.82,7.2,3.23
0.46,0.84,0.23,14.59,0.73,2.93
0.33,0.91,0.3,1.16,-51.03,-10.25
0.24,0.92,0.3,6.71,-60.42,-13.98
0.25,0.91,0.26,6.35,-44.07,-11.96
0.29,0.9,0.23,-2.2,5.98,7.69
0.33,0.9,0.25,-2.38,11.84,6.29
0.32,0.91,0.26,-0.43,8.06,-7.81
0.34,0.92,0.25,-1.22,11.47,-2.32
0.35,0.92,0.25,-2.69,15.08,6.59
0.33,0.91,0.24,-2.62,8.24,4.76
0.31,0.92,0.23,-1.34,2.87,-0.98
0.3,0.92,0.22,-1.4,4.21,1.83
0.3,0.9,0.21,-2.01,7.75,4.39
0.31,0.89,0.22,-2.2,8.91,3.23
0.31,0.89,0.22,-2.5,4.7,-0.92
0.3,0.9,0.21,-3.42,4.39,0.24
0.3,0.9,0.2,-5.25,9.03,2.14
0.32,0.89,0.29,-5.49,10.25,0.67
0.34,0.91,0.33,-5.25,10.25,-1.4
0.34,0.93,0.31,-2.26,6.23,-0.92
0.36,0.89,0.15,4.46,-11.66,-2.08
0.32,0.88,0.17,5.68,-20.87,-4.52
0.28,0.91,0.24,3.78,-22.34,-4.09
0.31,0.93,0.29,0.73,-3.17,6.1
0.34,0.91,0.27,2.08,5.0,7.26
0.34,0.9,0.25,2.01,-3.3,-2.2
0.29,0.92,0.23,0.79,-10.31,-4.03
0.27,0.92,0.22,-0.18,-10.56,-1.46
0.27,0.92,0.22,-0.37,5.86,5.43
0.31,0.9,0.22,-0.12,10.93,4.21
0.32,0.91,0.22,0.18,4.82,-2.5
0.32,0.91,0.23,0.12,-1.04,-3.3
0.32,0.91,0.23,0.06,-7.57,0.31
0.32,0.9,0.23,0.37,-6.65,0.73
0.32,0.9,0.23,0.73,-3.97,0.06
0.32,0.9,0.24,0.61,0.92,-0.67
0.31,0.91,0.25,0.12,1.65,-0.55
0.31,0.91,0.24,-0.37,0.24,-0.24
0.3,0.91,0.23,-0.31,-0.31,0.12
0.3,0.91,0.23,-0.37,-0.31,0.43
0.31,0.91,0.23,-0.43,-0.12,0.0
0.32,0.9,0.24,-0.43,-0.06,-0.18
0.32,0.91,0.24,-0.67,1.34,0.0
0.32,0.91,0.23,-0.55,1.71,-0.18
0.32,0.91,0.23,-0.43,1.28,-0.55
0.32,0.92,0.23,-0.43,0.79,-0.43
0.32,0.92,0.23,-0.55,1.4,0.37
0.32,0.91,0.23,-0.73,2.26,0.67
0.3,0.91,0.25,-0.85,2.5,0.06
0.29,0.92,0.25,-0.43,3.11,-0.61
0.29,0.93,0.24,5.55,4.82,-0.92
0.36,0.9,0.15,5.0,2.69,0.67
0.33,0.9,0.17,-7.57,-8.48,2.87
0.21,0.94,0.27,-8.61,-6.84,0.98
0.19,0.92,0.27,-2.2,6.23,-0.61
0.29,0.87,0.28,15.62,38.57,3.23
0.53,0.86,0.31,8.73,33.75,4.82
0.38,0.91,0.28,-0.18,-39.92,-9.22
0.24,0.92,0.23,6.84,-61.52,-18.25
0.25,0.93,0.21,7.51,-52.73,-18.01
0.28,0.93,0.19,-0.37,0.61,11.78
0.34,0.89,0.2,-0.12,13.92,12.82
0.35,0.9,0.21,3.72,8.24,-9.77
0.33,0.92,0.21,4.27,3.23,-7.2
0.31,0.91,0.22,2.93,3.17,2.75
0.31,0.89,0.23,-1.1,10.31,8.79
0.33,0.89,0.26,-2.69,11.66,4.33
0.31,0.9,0.27,-7.26,15.56,0.73
0.29,0.93,0.27,-9.16,20.32,2.14
0.33,0.92,0.26,-9.7,22.52,2.93
0.38,0.91,0.23,-3.78,1.22,-2.56
0.37,0.88,0.14,3.66,-20.08,-6.29
0.33,0.88,0.18,7.26,-22.64,-3.36
0.28,0.92,0.28,1.22,-3.23,4.21
0.29,0.92,0.3,-3.91,10.68,9.77
0.3,0.91,0.29,-3.91,1.22,-4.33
0.31,0.92,0.25,-3.23,-7.26,-10.86
0.31,0.92,0.22,-2.93,-2.75,2.87
0.32,0.9,0.2,-2.56,3.54,7.87
0.32,0.9,0.2,-1.77,6.16,5.13
0.32,0.91,0.21,0.18,0.67,-3.54
0.31,0.92,0.22,0.61,-2.87,-1.95
0.31,0.91,0.23,0.49,-4.94,1.16
0.31,0.9,0.22,0.0,-5.49,1.59
0.3,0.9,0.22,0.37,-4.03,-0.43
0.31,0.9,0.23,1.1,0.98,-1.59
0.32,0.91,0.24,0.98,2.08,-0.67
0.32,0.91,0.24,0.85,0.85,-0.18
0.32,0.91,0.24,0.67,-4.15,-1.16
0.31,0.91,0.23,0.43,-4.76,-1.28
0.32,0.91,0.23,-0.43,-1.77,0.24
0.32,0.91,0.24,-0.61,0.06,0.55
0.32,0.91,0.24,-0.31,1.71,-0.31
0.32,0.91,0.23,-0.31,1.46,-0.43
0.31,0.91,0.23,-0.43,0.67,-0.06
0.31,0.91,0.22,-0.67,-0.43,0.73
0.32,0.91,0.22,-0.67,-0.31,0.79
0.31,0.91,0.23,-0.79,1.59,0.79
0.32,0.91,0.24,-0.85,2.2,0.61
0.32,0.91,0.24,-0.61,0.31,-0.12
0.31,0.91,0.22,-0.49,-0.85,-0.31
0.31,0.9,0.22,-0.43,-0.92,-0.24
0.3,0.9,0.23,0.55,1.34,-0.18
0.29,0.93,0.25,4.15,3.36,-0.43
0.31,0.93,0.21,4.27,1.28,0.67
0.35,0.9,0.17,-4.33,-4.21,0.79
0.32,0.91,0.21,-12.7,-10.38,-0.79
0.26,0.93,0.26,-5.0,-4.21,-3.36
0.31,0.89,0.22,9.16,10.62,-2.08
0.48,0.86,0.24,14.83,24.6,1.65
0.48,0.87,0.25,-2.08,3.78,3.6
0.23,0.93,0.26,-1.46,-25.76,-4.46
0.23,0.92,0.25,6.65,-28.32,-16.05
0.32,0.93,0.21,2.5,-4.33,-2.81
0.34,0.9,0.2,-0.85,15.38,12.33
0.36,0.89,0.21,0.98,13.49,0.12
0.34,0.92,0.25,2.5,1.95,-9.95
0.32,0.92,0.25,0.12,-2.87,1.83
0.31,0.9,0.23,-1.83,2.44,7.93
0.31,0.9,0.22,-2.2,5.25,5.98
0.31,0.9,0.22,-0.67,2.81,-4.27
0.28,0.91,0.24,-1.83,4.46,-3.17
0.29,0.91,0.26,-4.33,19.1,3.72
0.41,0.89,0.23,-2.5,20.51,2.01
0.42,0.87,0.17,2.44,6.65,-2.01
0.35,0.86,0.17,7.87,-29.42,-8.85
0.28,0.92,0.25,4.58,-26.67,-7.02
0.29,0.93,0.29,-3.78,-11.05,7.81
0.29,0.91,0.29,-5.25,-13.06,5.0
0.31,0.91,0.27,-4.94,-16.97,-4.52
0.32,0.92,0.24,-2.99,-10.25,-5.74
0.31,0.92,0.21,-2.56,-0.55,2.32
0.31,0.92,0.21,-1.34,10.13,4.7
0.32,0.92,0.21,0.06,7.75,1.34
0.33,0.92,0.22,1.04,3.36,0.37
0.33,0.92,0.22,1.53,-2.38,3.66
0.3,0.91,0.2,2.32,-2.93,3.66
0.3,0.9,0.2,3.66,0.98,0.73
0.31,0.89,0.23,3.42,3.3,0.31
0.31,0.89,0.25,2.75,4.09,0.55
0.31,0.9,0.26,1.04,3.17,-0.55
0.31,0.9,0.26,0.49,2.5,-1.34
0.31,0.9,0.25,-0.37,0.55,-1.71
0.32,0.9,0.24,-0.67,-0.06,-1.77
0.32,0.91,0.23,-0.85,-0.12,-1.77
0.32,0.91,0.23,-0.98,2.14,-0.92
0.32,0.91,0.24,-0.92,3.72,-0.37
0.32,0.91,0.24,-0.55,4.15,0.55
0.32,0.91,0.23,-0.24,3.11,0.43
0.32,0.91,0.22,0.06,1.95,0.31
0.32,0.91,0.22,0.24,0.55,1.22
0.32,0.9,0.22,0.31,0.31,1.16
0.32,0.9,0.22,0.43,0.06,0.43
0.32,0.9,0.23,0.18,-0.31,-0.79
0.32,0.9,0.24,-0.06,-0.31,-0.79
0.32,0.91,0.24,-0.61,-0.24,-1.28
0.33,0.91,0.24,-0.31,-0.73,-1.71
0.31,0.92,0.26,1.77,-1.16,-1.65
0.3,0.93,0.25,7.81,0.06,0.18
0.32,0.91,0.21,4.46,-0.85,1.28
0.31,0.91,0.22,-8.3,0.12,0.37
0.3,0.93,0.28,-10.07,6.29,-0.37
0.27,0.93,0.24,-5.43,16.11,1.1
0.42,0.86,0.21,16.6,30.21,3.42
0.48,0.86,0.23,5.13,12.76,2.56
0.26,0.91,0.23,-0.06,-16.66,-0.85
0.22,0.9,0.24,4.15,-40.53,-8.54
0.25,0.9,0.24,5.62,-23.99,-11.72
0.32,0.92,0.23,1.71,0.67,3.11
0.35,0.89,0.23,0.49,20.51,6.04
0.36,0.91,0.25,1.71,12.82,-6.53
0.35,0.92,0.25,2.5,3.05,-10.62
0.32,0.92,0.23,-0.31,-0.06,5.8
0.3,0.9,0.25,-1.95,4.58,8.85
0.3,0.9,0.3,-3.36,11.78,-0.43
0.36,0.94,0.27,-2.01,17.03,-1.83
0.42,0.9,0.16,3.6,11.54,3.72
0.38,0.84,0.12,5.43,-7.32,2.08
0.29,0.88,0.2,4.82,-24.9,-3.23
0.23,0.93,0.28,-2.2,-20.69,-0.55
0.26,0.93,0.34,-4.03,-6.9,6.29
0.3,0.9,0.31,-3.23,2.56,-0.73
0.34,0.9,0.23,-2.08,-0.98,-7.39
0.34,0.91,0.21,-1.34,-2.2,-7.02
0.33,0.91,0.2,-1.83,5.92,5.8
0.32,0.91,0.23,-1.46,7.57,7.14
0.33,0.91,0.25,1.04,-0.61,0.18
