ax,ay,az,gx,gy,gz
0.43,0.04,-0.89,1.95,-1.1,0.37
0.44,0.04,-0.89,1.34,-1.28,-0.06
0.43,0.05,-0.9,1.16,-1.16,-0.12
0.42,0.05,-0.91,1.59,1.53,-0.61
0.42,0.05,-0.91,1.4,2.99,-0.67
0.43,0.05,-0.9,0.43,3.3,0.49
0.42,0.04,-0.89,0.24,2.44,0.67
0.42,0.04,-0.89,0.31,1.46,-0.79
0.42,0.04,-0.9,0.12,1.1,-1.28
0.42,0.04,-0.9,0.24,0.67,-1.22
0.42,0.04,-0.91,0.61,1.28,-1.22
0.42,0.05,-0.9,0.31,2.5,-1.65
0.42,0.05,-0.9,0.43,4.15,-1.46
0.43,0.05,-0.89,0.67,4.09,-0.92
0.43,0.05,-0.89,0.67,3.66,-0.55
0.43,0.05,-0.89,0.98,2.69,-0.85
0.41,0.04,-0.9,1.04,3.05,-1.1
0.41,0.04,-0.91,0.67,4.27,-1.34
0.42,0.05,-0.91,0.73,4.03,-1.1
0.42,0.05,-0.91,1.04,3.36,-0.85
0.42,0.05,-0.91,1.53,2.81,-0.98
0.42,0.04,-0.9,1.34,2.87,-0.85
0.42,0.04,-0.9,0.85,2.62,-0.49
0.41,0.05,-0.9,0.98,2.56,-0.55
0.42,0.05,-0.9,1.34,2.99,-0.61
0.42,0.05,-0.9,1.4,3.17,-0.37
0.42,0.05,-0.9,1.28,2.99,-0.18
0.41,0.05,-0.9,0.79,2.08,-0.43
0.42,0.05,-0.9,0.49,1.46,-0.43
0.42,0.05,-0.9,0.0,0.24,0.31
0.42,0.05,-0.9,0.0,-0.18,0.49
0.41,0.05,-0.9,0.0,-0.37,0.37
0.41,0.05,-0.9,-0.06,0.37,0.31
0.42,0.05,-0.9,-0.24,0.67,0.55
0.42,0.04,-0.9,-0.61,0.85,0.67
0.41,0.05,-0.91,-0.55,0.37,0.61
0.41,0.05,-0.91,-0.43,-0.18,0.49
0.41,0.05,-0.91,-0.12,-0.67,0.55
0.41,0.05,-0.9,0.0,-0.55,0.79
0.41,0.04,-0.9,0.0,0.24,0.85
0.41,0.04,-0.9,-0.24,0.85,0.55
0.41,0.04,-0.91,-0.31,1.22,0.31
0.41,0.05,-0.91,-0.37,0.98,0.31
0.41,0.05,-0.9,-0.31,0.49,0.31
0.41,0.04,-0.9,-0.12,-0.43,0.06
0.41,0.04,-0.9,-0.24,-0.55,-0.06
0.41,0.04,-0.9,-0.37,-0.61,-0.06
0.4,0.04,-0.86,-0.98,0.12,0.0
0.39,0.04,-0.86,-3.78,0.31,0.43
0.43,0.03,-0.88,-25.63,-25.76,-1.04
0.55,0.03,-0.97,-34.06,-45.29,-7.93
0.63,0.03,-1.12,-10.86,-56.82,-7.81
0.46,0.06,-1.11,-4.64,-40.71,5.8
0.46,0.07,-0.89,4.39,-3.11,15.99
0.47,0.03,-0.65,6.9,-10.56,17.27
0.39,-0.01,-0.71,5.98,-23.8,12.27
0.32,-0.01,-0.78,2.08,-24.41,-5.55
0.32,0.04,-0.86,2.14,-8.48,-4.76
0.36,0.04,-0.87,5.13,25.7,5.37
0.43,0.02,-0.87,7.2,30.52,5.43
0.44,0.02,-0.87,10.74,25.15,-3.91
0.4,0.04,-0.87,11.66,24.05,-6.29
0.39,0.04,-0.86,10.56,24.41,-5.49
0.38,0.04,-0.84,0.43,23.13,-4.27
0.43,0.04,-0.88,-3.72,20.81,-7.69
0.47,0.05,-0.97,1.1,16.78,-12.02
0.5,0.06,-1.04,4.94,18.55,-9.83
0.5,0.06,-1.0,6.96,21.55,-5.13
0.5,0.05,-0.94,8.91,18.37,3.11
0.49,0.04,-0.92,9.46,10.8,3.42
0.47,0.05,-0.94,7.81,-0.12,-0.67
0.42,0.06,-0.89,6.16,-0.31,-0.18
0.38,0.05,-0.84,3.17,-3.66,6.77
0.36,0.01,-0.84,2.2,-4.15,5.74
0.37,0.02,-0.87,1.83,-2.62,1.28
0.38,0.03,-0.9,1.4,2.14,-3.05
0.38,0.05,-0.9,0.24,4.76,-0.98
0.39,0.05,-0.9,-1.4,7.81,1.46
0.42,0.05,-0.9,-1.28,7.02,0.31
0.43,0.06,-0.9,-0.98,5.13,-1.28
0.43,0.06,-0.92,-1.28,0.18,-2.32
0.43,0.06,-0.93,-1.16,-2.14,-1.59
0.43,0.06,-0.93,-0.12,-3.11,-0.12
0.43,0.05,-0.91,0.12,-1.53,0.12
0.42,0.05,-0.91,-0.18,0.0,0.92
0.42,0.04,-0.9,-0.49,-0.92,1.28
0.42,0.04,-0.9,-0.85,-1.89,1.46
0.41,0.04,-0.9,-0.92,-1.65,1.83
0.41,0.04,-0.9,-0.61,-0.98,1.89
0.4,0.04,-0.9,-0.61,-1.04,1.28
0.4,0.05,-0.91,-0.49,-1.46,0.98
0.4,0.05,-0.91,-0.24,-0.98,1.1
0.4,0.05,-0.9,-0.18,-0.67,1.46
0.4,0.05,-0.9,-0.37,-1.16,1.65
0.4,0.05,-0.9,-1.04,-2.93,0.55
0.41,0.06,-0.92,-0.79,-2.87,0.31
0.44,0.06,-0.95,-3.3,-9.7,0.98
0.44,0.05,-0.95,-7.93,-16.97,-0.92
0.42,0.03,-0.92,-8.12,-19.04,-3.97
0.42,0.0,-0.88,-0.79,-10.56,2.87
0.41,0.05,-0.87,0.49,1.16,10.44
0.5,0.06,-0.88,0.31,4.64,2.75
0.45,0.05,-0.82,1.04,-16.97,1.89
0.33,0.03,-0.87,0.61,-28.02,1.83
0.35,0.05,-0.88,1.28,4.94,0.49
0.43,0.06,-0.91,3.66,13.37,2.56
0.43,0.05,-0.91,3.85,16.72,1.53
0.41,0.04,-0.89,2.56,17.76,-0.55
0.41,0.03,-0.87,0.98,18.07,-1.65
0.43,0.02,-0.86,-5.68,13.37,-2.08
0.49,0.05,-0.91,-7.26,9.89,-4.15
0.51,0.06,-0.97,1.53,-2.2,-9.34
0.45,0.05,-1.04,6.77,-9.89,-7.14
0.4,0.06,-1.0,7.08,-6.96,1.65
0.37,0.07,-0.83,5.25,1.77,3.97
0.37,0.05,-0.79,4.15,6.41,4.39
0.37,0.03,-0.8,2.2,1.1,-1.1
0.4,0.02,-0.87,0.92,-1.71,-4.64
0.41,0.03,-0.9,0.61,-1.04,-4.39
0.44,0.04,-0.92,1.04,0.98,-2.08
0.44,0.05,-0.91,1.22,3.3,0.06
0.44,0.06,-0.91,1.53,3.72,-0.49
0.43,0.06,-0.9,1.83,4.76,-1.28
0.43,0.07,-0.89,1.34,6.77,-0.55
0.44,0.07,-0.89,1.22,5.68,0.73
0.44,0.06,-0.9,1.53,2.69,1.53
0.43,0.05,-0.93,1.71,2.5,1.1
0.43,0.05,-0.93,1.65,2.14,1.04
0.42,0.04,-0.92,0.24,-0.31,2.56
0.41,0.04,-0.89,-0.31,-1.16,2.93
0.41,0.03,-0.88,-0.49,-1.65,1.46
0.4,0.04,-0.89,-0.43,-2.08,0.61
0.39,0.04,-0.9,-0.43,-1.89,0.18
0.4,0.04,-0.89,-0.92,1.04,-0.37
0.41,0.05,-0.89,-1.04,2.01,-0.37
0.42,0.05,-0.89,-1.16,1.4,-0.37
0.42,0.05,-0.91,-1.46,0.67,-0.79
0.42,0.06,-0.91,-1.22,-1.65,-1.04
0.43,0.06,-0.91,-0.61,-3.05,-0.61
0.43,0.06,-0.9,-0.55,-3.6,1.28
0.42,0.07,-0.9,-1.28,-4.09,1.95
0.43,0.06,-0.9,-4.09,-7.75,0.92
0.43,0.06,-0.89,-11.35,-20.45,-4.09
0.43,0.02,-0.9,-10.31,-17.64,-3.97
0.47,0.0,-0.92,0.24,9.4,6.1
0.5,0.06,-0.91,0.0,18.68,10.62
0.52,0.06,-0.92,-0.55,17.64,7.81
0.47,0.05,-0.91,0.73,-22.34,1.22
0.34,0.03,-0.87,0.85,-33.75,2.01
0.32,0.03,-0.86,0.98,-10.19,2.14
0.38,0.03,-0.86,2.5,4.27,3.54
0.4,0.02,-0.86,3.91,14.65,1.22
0.4,0.0,-0.89,1.65,15.14,-1.77
0.43,0.02,-0.9,-1.34,15.75,-4.27
0.48,0.05,-0.9,-1.34,7.81,-6.77
0.53,0.06,-0.95,0.79,-5.86,-6.04
0.48,0.05,-1.0,7.87,-25.09,-4.03
0.35,0.08,-0.95,7.93,-20.26,-1.95
0.35,0.09,-0.87,5.13,6.47,3.3
0.42,0.05,-0.8,4.7,11.6,4.52
0.42,0.02,-0.82,3.72,8.48,2.38
0.4,0.01,-0.85,-1.04,-1.95,-5.92
0.43,0.03,-0.89,-2.81,-3.36,-5.62
0.46,0.04,-0.91,-1.65,-1.28,0.55
0.46,0.05,-0.92,-0.24,0.67,1.34
0.45,0.05,-0.91,1.34,5.86,0.06
0.43,0.07,-0.9,1.83,8.91,0.18
0.43,0.07,-0.9,2.2,11.23,0.85
0.44,0.07,-0.9,2.62,10.86,1.46
0.44,0.06,-0.9,2.5,8.91,1.16
0.43,0.05,-0.9,1.53,5.68,0.98
0.42,0.04,-0.9,1.34,4.82,1.46
