ax,ay,az,gx,gy,gz
0.99,-0.03,-0.18,0.0,-0.55,-0.67
0.99,-0.03,-0.18,0.73,-1.22,-0.85
0.99,-0.03,-0.17,0.98,-1.4,-0.37
0.99,-0.03,-0.17,1.16,-1.53,0.49
0.98,-0.04,-0.18,0.92,-1.22,0.31
0.98,-0.04,-0.18,0.61,-0.55,-0.06
0.98,-0.04,-0.17,-0.06,0.85,0.12
0.99,-0.04,-0.17,-0.24,1.4,0.49
0.99,-0.04,-0.17,-0.31,1.77,0.55
0.99,-0.03,-0.18,-0.31,1.34,0.18
0.98,-0.03,-0.18,0.06,0.0,-0.85
0.98,-0.02,-0.18,0.43,-0.12,-0.85
0.99,-0.03,-0.18,0.67,0.18,-0.49
1.0,-0.03,-0.18,0.85,0.67,0.49
0.99,-0.04,-0.17,0.73,0.49,0.55
0.99,-0.04,-0.17,0.12,0.67,0.06
0.99,-0.03,-0.17,-0.18,1.22,0.18
0.99,-0.03,-0.17,-0.43,1.53,0.67
0.99,-0.02,-0.18,-0.61,1.04,1.34
0.99,-0.02,-0.17,-0.67,1.04,1.16
0.99,-0.03,-0.17,-0.73,2.08,0.67
0.99,-0.03,-0.17,-0.67,1.77,0.43
0.99,-0.03,-0.18,-0.18,-0.79,-0.61
0.99,-0.02,-0.18,0.31,-1.16,-0.67
1.0,-0.02,-0.19,0.92,0.12,0.85
1.0,-0.03,-0.18,0.92,0.31,1.34
0.99,-0.03,-0.18,0.73,0.0,1.4
0.99,-0.03,-0.18,0.67,-0.06,1.22
0.99,-0.03,-0.17,0.73,0.49,1.28
1.0,-0.03,-0.17,0.73,0.0,1.65
0.99,-0.03,-0.17,0.61,-0.67,1.65
0.98,-0.03,-0.17,0.31,-0.12,1.04
0.98,-0.03,-0.17,0.18,0.43,0.73
0.98,-0.03,-0.17,0.12,0.06,1.22
0.98,-0.03,-0.18,0.31,-0.31,1.28
0.98,-0.03,-0.18,0.24,0.12,0.85
0.98,-0.03,-0.18,-0.43,0.43,0.61
0.98,-0.03,-0.18,-0.55,0.12,0.55
0.98,-0.03,-0.18,-0.18,-0.24,0.37
0.98,-0.03,-0.18,0.0,0.12,0.31
0.99,-0.03,-0.18,0.06,0.67,0.31
0.99,-0.03,-0.18,0.24,0.37,0.06
0.98,-0.03,-0.18,0.37,-0.18,-0.18
0.98,-0.03,-0.18,0.55,-0.18,-0.37
0.99,-0.02,-0.18,0.79,-0.37,-0.12
0.99,-0.02,-0.18,0.92,-0.85,0.37
0.99,-0.03,-0.18,0.85,-0.49,0.37
0.99,-0.03,-0.18,0.49,0.55,0.31
0.98,-0.03,-0.17,0.31,0.85,0.31
0.99,-0.03,-0.17,0.18,0.85,0.24
0.99,-0.03,-0.17,-0.18,-0.18,0.18
1.02,-0.02,-0.16,-0.31,-1.83,0.24
0.99,0.01,-0.18,-1.22,-13.0,-0.37
0.93,-0.02,-0.15,-7.39,-19.29,-2.69
0.9,-0.06,-0.15,-2.14,-9.58,-0.18
1.12,-0.07,-0.23,8.67,12.76,4.58
1.2,-0.06,-0.22,12.15,31.98,4.76
1.14,-0.05,-0.16,1.89,-5.07,11.41
0.92,-0.02,-0.12,-0.85,-24.54,9.4
0.89,0.0,-0.15,-0.55,-2.2,-7.87
0.98,0.01,-0.18,0.0,10.38,-3.91
1.0,-0.0,-0.19,-1.04,7.81,7.26
0.98,-0.02,-0.2,-0.73,2.32,4.58
0.97,-0.01,-0.19,0.37,0.06,0.0
0.98,-0.01,-0.18,2.5,0.61,-0.79
1.0,-0.04,-0.17,2.69,-2.26,0.67
0.98,-0.05,-0.19,0.79,-9.89,-1.71
0.95,-0.04,-0.19,-0.43,-6.84,-3.78
0.97,-0.03,-0.18,-1.4,0.37,-4.03
1.0,-0.03,-0.13,-3.05,10.19,-0.24
0.99,-0.03,-0.13,-3.72,10.25,0.43
0.98,-0.02,-0.15,-1.59,5.13,-1.1
1.0,-0.03,-0.2,1.77,1.71,-0.43
1.02,-0.02,-0.19,4.58,0.06,2.44
1.02,-0.0,-0.15,3.17,0.55,2.99
0.99,-0.0,-0.15,1.04,-1.71,3.78
0.97,-0.01,-0.16,0.0,-5.55,1.53
0.96,-0.01,-0.18,0.18,-4.52,-0.67
0.97,-0.01,-0.18,0.55,-0.73,0.06
0.99,-0.01,-0.17,0.92,0.79,1.89
0.99,-0.02,-0.17,1.16,2.14,2.69
1.0,-0.02,-0.17,0.92,1.65,1.89
1.0,-0.02,-0.17,0.85,0.31,1.34
0.99,-0.02,-0.17,1.04,-2.32,0.43
0.98,-0.02,-0.16,0.98,-2.87,-0.18
0.98,-0.02,-0.17,0.85,-3.23,0.12
0.98,-0.03,-0.17,0.79,-2.56,0.43
0.98,-0.03,-0.17,0.49,0.55,0.31
0.99,-0.02,-0.17,0.12,1.1,0.43
0.99,-0.02,-0.17,-0.18,0.43,0.55
0.99,-0.02,-0.17,-0.43,-0.24,0.43
0.99,-0.01,-0.17,-0.37,0.24,0.31
0.98,-0.01,-0.17,-0.18,1.1,0.06
0.99,-0.01,-0.17,-0.06,0.98,-0.12
0.99,-0.01,-0.17,0.55,-0.55,-0.24
1.0,-0.01,-0.17,0.67,-1.28,-0.24
0.99,-0.01,-0.16,0.61,-1.53,-0.31
1.0,-0.01,-0.16,0.49,-1.4,-0.43
1.0,0.0,-0.17,1.77,-1.95,0.0
1.0,0.0,-0.18,0.73,-3.6,-0.61
0.99,0.0,-0.17,-3.48,-4.33,-2.08
0.94,-0.01,-0.16,-2.5,-0.98,-3.54
0.9,-0.1,-0.2,5.92,7.51,0.12
1.1,-0.05,-0.18,7.81,30.46,1.28
1.08,-0.03,-0.12,1.83,14.89,1.65
0.98,-0.02,-0.11,-3.97,-22.34,6.04
0.91,-0.01,-0.16,-2.26,-8.48,-1.34
0.98,0.0,-0.18,0.06,17.76,0.43
1.02,-0.01,-0.18,-0.37,13.18,6.16
1.0,-0.01,-0.18,-0.79,5.86,6.84
0.98,-0.02,-0.18,-0.49,0.98,-0.24
0.98,-0.02,-0.18,-1.16,1.77,-0.98
0.98,-0.02,-0.17,-3.48,2.99,-0.43
0.96,-0.02,-0.16,-4.82,3.3,-1.89
0.96,-0.01,-0.16,-5.74,4.58,-4.33
0.95,-0.02,-0.2,-4.64,4.27,-3.11
0.96,-0.03,-0.21,-2.14,4.21,-0.73
1.0,-0.03,-0.21,1.59,5.68,2.44
1.03,-0.02,-0.18,0.12,2.81,2.56
1.0,-0.01,-0.17,-3.54,-8.42,1.89
0.96,-0.01,-0.17,-3.3,-9.4,0.55
0.96,-0.0,-0.18,-1.95,-1.89,-1.1
0.99,-0.0,-0.19,-1.34,1.53,0.0
0.99,-0.01,-0.19,-0.43,2.38,1.89
0.99,-0.02,-0.19,-0.12,1.1,1.16
1.0,-0.02,-0.18,0.18,-0.31,0.24
1.01,-0.02,-0.17,0.37,-2.87,0.0
1.0,-0.02,-0.18,0.06,-3.6,0.0
0.99,-0.02,-0.19,-0.18,-1.16,-0.43
0.99,-0.01,-0.19,-0.18,1.04,0.06
0.99,-0.01,-0.18,-0.98,2.38,0.67
0.98,-0.01,-0.17,-1.22,1.89,0.31
0.98,-0.01,-0.18,-1.04,1.4,-0.18
0.99,-0.01,-0.19,0.06,-0.18,-0.79
1.0,-0.01,-0.19,0.24,-0.73,-0.61
0.99,-0.01,-0.19,0.12,0.61,-0.18
0.98,-0.02,-0.18,0.0,1.1,-0.12
0.98,-0.02,-0.18,0.12,0.67,-0.12
0.99,-0.02,-0.18,0.37,0.12,-0.06
