ax,ay,az,gx,gy,gz
0.67,0.01,0.75,0.12,1.04,-0.85
0.67,0.01,0.75,0.06,1.34,-0.37
0.68,0.01,0.75,0.12,1.46,0.37
0.68,0.01,0.75,0.79,0.49,0.67
0.69,0.02,0.75,1.04,-0.12,0.73
0.69,0.02,0.75,1.83,-1.1,2.01
0.69,0.03,0.75,2.38,-1.59,3.23
0.69,0.02,0.75,2.93,-2.44,4.7
0.67,0.02,0.76,3.23,-3.91,6.04
0.65,0.0,0.77,2.81,-3.42,5.19
0.64,0.0,0.77,0.98,-1.04,2.26
0.64,0.0,0.77,-0.06,0.18,0.73
0.65,0.01,0.77,-1.1,1.65,-0.49
0.65,0.01,0.77,-2.44,4.09,-0.85
0.67,0.01,0.76,-2.5,4.09,-0.55
0.67,0.01,0.76,-2.38,3.17,-0.31
0.67,0.01,0.76,-1.34,0.0,0.31
0.67,0.02,0.75,-0.61,-1.04,1.04
0.66,0.01,0.75,0.43,-1.89,2.01
0.66,0.01,0.76,0.55,-1.95,1.71
0.66,0.01,0.76,0.37,-1.77,1.04
0.65,0.01,0.75,-0.31,-1.16,-0.12
0.65,0.01,0.76,-0.61,-0.73,-0.37
0.66,0.01,0.76,-1.34,0.85,-0.79
0.66,0.01,0.75,-1.65,1.4,-0.85
0.67,0.01,0.75,-1.71,1.53,-0.92
0.67,0.02,0.75,-1.4,0.98,-0.98
0.67,0.02,0.75,-0.98,0.49,-0.55
0.67,0.02,0.75,-0.31,-0.18,0.0
0.67,0.01,0.75,-0.18,-0.18,-0.12
0.67,0.01,0.75,-0.12,-0.18,-0.24
0.67,0.02,0.75,0.12,-0.79,0.06
0.67,0.01,0.75,0.31,-1.1,0.43
0.67,0.01,0.75,0.24,-1.1,0.92
0.66,0.01,0.75,0.0,-0.73,0.55
0.66,0.01,0.75,-0.18,-0.18,0.0
0.67,0.01,0.75,-0.55,0.73,-0.43
0.67,0.01,0.75,-0.49,0.67,-0.37
0.67,0.01,0.75,-0.24,0.43,-0.31
0.67,0.01,0.75,0.12,0.31,-0.12
0.66,0.01,0.75,0.18,0.79,-0.31
0.67,0.01,0.75,0.18,2.01,-0.85
0.68,0.01,0.75,0.18,1.59,-0.61
0.68,0.01,0.75,0.43,0.43,-0.24
0.67,0.01,0.74,0.92,-0.61,-0.06
0.66,0.01,0.75,0.79,0.31,-0.06
0.66,0.01,0.75,0.31,2.14,-0.43
0.67,0.01,0.76,0.31,1.89,-0.67
0.67,0.01,0.76,0.49,1.04,-0.55
0.67,0.01,0.75,0.85,-0.12,0.0
0.66,0.01,0.75,0.92,0.12,-0.06
0.67,0.01,0.75,0.67,1.34,-0.24
0.68,0.02,0.76,0.55,1.34,-0.18
0.68,0.02,0.76,0.61,0.67,0.0
0.68,0.02,0.76,0.92,-0.98,0.43
0.66,0.02,0.75,0.73,0.0,0.24
0.66,0.02,0.76,0.55,1.1,0.12
0.67,0.02,0.76,0.06,1.59,0.31
0.67,0.01,0.76,0.06,0.85,0.18
0.67,0.01,0.76,0.12,0.24,-0.12
0.66,0.02,0.78,4.46,2.62,0.31
