ax,ay,az,gx,gy,gz
0.68,0.03,0.74,0.18,0.79,-0.18
0.68,0.03,0.74,0.18,0.85,-0.18
0.69,0.03,0.74,0.18,0.67,-0.31
0.69,0.03,0.74,0.18,0.18,-0.12
0.68,0.03,0.74,0.24,0.31,-0.18
0.68,0.03,0.75,0.06,0.98,-0.24
0.68,0.03,0.74,-0.06,1.04,-0.12
0.68,0.03,0.74,-0.18,0.98,-0.12
0.68,0.03,0.74,-0.18,1.16,-0.49
0.68,0.03,0.74,-0.24,1.16,-0.43
0.68,0.03,0.74,-0.24,0.85,-0.31
0.68,0.03,0.74,-0.12,0.79,-0.43
0.68,0.03,0.74,-0.06,0.92,-0.12
0.68,0.03,0.73,-0.06,0.92,0.06
0.68,0.03,0.74,0.0,0.73,0.12
0.68,0.03,0.74,0.18,0.0,0.12
0.68,0.03,0.74,0.31,-0.18,0.12
0.68,0.03,0.74,0.49,0.31,0.0
0.68,0.03,0.74,0.49,0.61,0.12
0.68,0.03,0.74,0.49,0.55,0.12
0.68,0.03,0.74,0.49,-0.31,-0.06
0.68,0.03,0.74,0.43,-0.61,-0.12
0.68,0.03,0.74,0.37,0.06,-0.18
0.68,0.03,0.74,0.31,0.55,0.0
0.69,0.03,0.74,0.24,0.85,0.06
0.69,0.03,0.74,0.24,0.37,-0.06
0.68,0.03,0.74,0.31,-0.43,-0.06
0.68,0.03,0.74,0.55,-0.85,-0.31
0.68,0.03,0.74,0.55,0.0,-0.24
0.68,0.03,0.74,0.49,0.79,0.12
0.68,0.03,0.74,0.43,0.98,0.24
0.69,0.03,0.74,0.49,0.61,0.0
0.69,0.03,0.74,0.61,0.06,0.06
0.68,0.03,0.73,0.67,0.55,0.06
0.68,0.03,0.73,0.73,1.4,0.0
0.69,0.03,0.74,0.67,2.26,0.37
0.69,0.03,0.74,0.61,1.83,0.55
0.69,0.03,0.74,0.85,0.43,0.43
0.67,0.04,0.77,1.65,0.73,0.61
0.67,0.05,0.75,4.94,3.23,1.28
0.66,0.05,0.71,2.69,0.61,5.86
0.57,0.02,0.79,-5.49,-4.58,4.39
0.7,-0.02,0.76,7.63,20.57,-2.32
0.91,-0.0,0.71,5.49,48.4,8.91
0.83,0.02,0.72,-2.87,21.42,12.63
0.67,0.05,0.75,1.1,-31.86,-0.18
0.61,0.08,0.75,1.22,-22.16,-8.54
0.66,0.07,0.73,-0.12,-5.07,-4.15
0.69,0.05,0.71,-1.71,4.76,7.26
0.69,0.03,0.71,-1.53,2.87,1.77
0.69,0.04,0.72,-1.71,1.77,-2.99
0.68,0.03,0.71,-1.59,0.67,1.34
0.67,0.02,0.71,1.22,1.89,0.12
0.67,0.02,0.74,2.01,6.35,-1.22
0.68,0.02,0.76,-0.43,16.85,2.62
0.72,0.01,0.74,-1.65,14.95,1.77
0.72,0.01,0.71,-0.98,6.96,-1.53
0.71,-0.0,0.68,2.87,-8.97,-4.52
0.72,0.01,0.7,3.48,-10.74,-3.42
0.72,0.02,0.73,0.49,-12.21,-0.92
0.68,0.04,0.77,-0.12,-16.05,-0.43
0.66,0.04,0.78,0.18,-15.87,-2.75
0.65,0.05,0.76,-0.31,-10.56,-3.11
0.67,0.04,0.74,-0.92,-5.37,-2.01
0.69,0.04,0.74,-1.83,1.28,-0.73
0.71,0.04,0.74,-2.44,3.3,-0.73
0.71,0.04,0.74,-3.91,2.38,1.59
0.69,0.04,0.73,-3.66,0.12,2.08
0.69,0.04,0.72,-2.56,-1.46,1.4
0.68,0.04,0.71,-0.98,-1.4,0.92
0.68,0.03,0.7,-0.55,-0.79,1.65
0.68,0.02,0.71,0.55,0.85,0.92
0.69,0.02,0.75,0.79,1.1,0.49
0.69,0.02,0.76,0.61,0.31,0.37
0.68,0.02,0.75,0.31,0.18,-0.06
0.68,0.02,0.74,-0.06,0.12,-0.49
0.68,0.03,0.74,-0.67,0.98,-0.37
0.68,0.04,0.74,-1.04,1.95,-0.18
0.69,0.04,0.74,-1.16,2.08,0.12
0.68,0.04,0.74,-0.79,1.4,-0.06
0.68,0.04,0.74,-0.55,0.85,-0.24
0.69,0.04,0.74,0.12,-0.18,0.06
0.69,0.04,0.73,0.43,-0.37,0.43
0.7,0.04,0.74,1.46,0.31,0.79
0.67,0.05,0.75,4.27,0.61,1.1
0.66,0.04,0.73,6.35,0.92,1.53
0.66,0.03,0.73,-2.14,-1.46,0.43
0.66,0.04,0.78,-7.51,0.92,-0.12
0.65,0.03,0.78,-2.08,23.99,3.97
0.8,-0.0,0.69,8.06,34.18,7.08
0.9,-0.0,0.67,9.7,32.9,8.18
0.82,-0.0,0.7,2.56,-23.32,3.91
0.6,0.04,0.78,5.62,-45.53,-0.18
0.6,0.05,0.77,3.85,-19.35,-6.35
0.7,0.04,0.73,0.92,2.01,0.43
0.71,0.03,0.72,-1.28,13.18,5.98
0.7,0.04,0.72,-1.4,10.25,1.4
0.69,0.04,0.71,0.06,4.94,-1.16
0.68,0.03,0.71,0.24,0.85,0.92
0.68,0.03,0.72,-1.59,1.04,0.73
0.69,0.03,0.76,-3.23,0.73,-0.24
0.69,0.04,0.76,-4.82,1.04,0.92
0.69,0.04,0.71,-4.64,2.08,1.83
0.69,0.02,0.68,-0.49,-6.1,1.65
0.7,0.01,0.68,2.01,-10.5,-0.49
0.71,0.02,0.7,2.69,-10.25,-2.38
0.69,0.03,0.72,-0.67,-11.23,1.65
0.65,0.04,0.77,-1.34,-13.55,2.87
0.64,0.04,0.77,-1.59,-12.39,-2.5
0.66,0.05,0.76,-1.65,-9.77,-2.99
0.66,0.05,0.76,-2.08,-6.29,-1.65
0.67,0.05,0.75,-2.81,1.4,-0.43
0.69,0.06,0.74,-2.2,4.58,0.31
0.69,0.06,0.75,-1.89,2.93,0.98
0.68,0.05,0.75,-1.53,0.67,0.31
0.67,0.05,0.75,-0.61,-3.66,-0.37
0.66,0.04,0.72,-0.06,-3.91,-0.18
0.66,0.03,0.72,0.55,0.24,-0.67
0.68,0.03,0.74,0.55,1.95,-0.67
0.69,0.03,0.75,0.61,2.5,-0.49
0.69,0.04,0.76,0.55,2.32,-0.79
0.69,0.04,0.75,0.37,1.46,-0.92
0.68,0.04,0.75,-0.18,-0.49,-1.71
0.67,0.04,0.74,-0.18,-0.79,-2.08
0.68,0.04,0.74,0.24,0.18,-1.16
0.69,0.04,0.75,0.31,1.1,-0.55
0.7,0.04,0.75,0.24,1.53,-0.31
0.69,0.04,0.75,0.61,-0.31,0.0
0.68,0.04,0.74,0.92,-0.79,0.18
0.68,0.04,0.74,0.73,0.18,0.24
0.68,0.04,0.74,0.67,0.12,0.37
0.68,0.04,0.74,0.55,0.06,0.49
0.68,0.04,0.74,0.31,0.18,0.67
0.68,0.04,0.75,0.31,0.12,0.85
0.68,0.04,0.75,0.31,0.18,0.67
0.68,0.04,0.75,0.61,0.37,0.43
0.67,0.04,0.74,0.73,0.31,0.43
0.67,0.04,0.74,0.73,0.49,0.0
0.68,0.04,0.76,0.55,0.49,-0.24
0.67,0.05,0.77,1.53,0.67,-0.24
0.66,0.06,0.77,7.57,2.87,1.16
0.64,0.05,0.74,4.33,0.98,2.44
0.64,0.04,0.75,-7.51,-2.75,0.85
0.59,0.02,0.79,-3.17,8.3,-0.92
0.72,0.0,0.73,8.3,27.95,-0.24
0.9,0.01,0.67,6.35,36.93,8.91
0.73,0.03,0.72,-0.55,6.23,8.54
0.6,0.04,0.76,4.09,-38.39,-7.45
0.63,0.06,0.74,5.31,-28.44,-12.15
0.67,0.05,0.72,4.33,-11.23,-5.92
0.69,0.03,0.72,-0.06,8.73,3.91
0.7,0.04,0.75,-1.53,9.58,-0.18
0.7,0.04,0.75,-2.14,3.97,-2.32
0.69,0.04,0.73,-1.65,1.59,0.73
0.69,0.04,0.72,-1.1,0.12,1.83
0.67,0.04,0.71,-0.49,-0.12,-0.31
0.67,0.03,0.71,-0.67,2.81,0.0
0.67,0.03,0.72,-1.1,7.02,1.28
0.69,0.02,0.75,-2.08,13.43,1.59
0.71,0.02,0.77,-2.5,10.86,0.06
0.7,0.02,0.74,0.31,-1.83,-2.26
0.72,0.02,0.69,1.59,-4.46,-2.56
0.72,0.03,0.71,0.61,-4.58,-2.08
0.69,0.04,0.74,-3.6,-7.87,0.24
0.63,0.05,0.79,-4.03,-9.03,0.06
0.64,0.05,0.78,-3.36,-2.81,-2.44
0.68,0.05,0.74,-3.3,0.18,-2.32
0.69,0.05,0.72,-3.17,1.1,-1.53
0.69,0.05,0.72,-2.62,0.24,-0.61
0.7,0.05,0.74,-2.32,-0.12,-0.06
0.7,0.05,0.75,-1.53,-2.38,1.83
0.69,0.05,0.74,-1.16,-3.48,1.89
0.69,0.05,0.73,-0.37,-3.54,0.98
0.67,0.05,0.71,0.06,-2.32,0.92
0.67,0.04,0.72,0.24,-0.12,0.73
0.67,0.04,0.73,0.49,2.08,0.06
0.68,0.03,0.75,0.67,1.46,-0.18
0.69,0.03,0.76,0.55,0.98,-0.61
0.69,0.03,0.76,0.06,-0.12,-1.28
0.69,0.04,0.74,0.0,-0.67,-1.34
0.68,0.04,0.73,-0.31,0.85,-1.1
0.68,0.05,0.74,-0.61,2.2,-0.61
0.68,0.05,0.74,-0.85,2.81,-0.18
0.68,0.04,0.74,-0.61,1.04,0.0
0.68,0.04,0.74,0.24,-0.55,-0.24
0.69,0.04,0.74,0.18,-0.55,-0.18
0.68,0.03,0.74,-0.06,-0.49,0.0
0.68,0.04,0.74,-0.37,0.85,-0.12
0.68,0.05,0.73,-0.43,1.89,-0.18
0.68,0.05,0.74,-0.67,1.95,-0.31
0.69,0.05,0.74,-0.61,0.43,-0.49
0.68,0.05,0.75,0.18,-1.22,-0.85
0.66,0.06,0.75,6.59,-0.85,-1.16
0.67,0.04,0.72,7.39,0.24,-0.92
0.66,0.03,0.72,-1.22,-4.52,-0.67
0.67,0.03,0.76,-4.94,-2.75,-1.53
0.67,0.03,0.77,-6.16,4.52,-1.95
0.68,0.01,0.76,7.87,21.91,2.56
0.86,0.02,0.72,8.54,23.25,5.07
0.8,0.04,0.73,-0.92,-10.01,2.87
0.57,0.06,0.76,1.04,-24.96,-0.12
0.6,0.05,0.76,2.99,-21.79,-4.58
0.67,0.05,0.74,0.92,0.31,-0.55
0.71,0.03,0.72,0.0,3.11,3.72
0.7,0.04,0.72,-1.16,3.78,-0.24
0.69,0.04,0.72,-0.92,3.17,-1.04
0.69,0.04,0.73,-1.89,4.82,2.62
0.69,0.03,0.76,-3.48,5.43,3.23
0.68,0.05,0.77,-4.82,4.21,3.3
0.67,0.05,0.77,-4.27,2.81,2.2
0.65,0.03,0.69,-1.65,2.99,1.28
0.68,0.0,0.64,5.31,-0.18,-2.44
0.76,0.0,0.67,5.55,-2.81,-3.54
0.71,0.02,0.73,1.22,-14.16,0.61
0.62,0.05,0.81,0.85,-16.91,1.71
0.63,0.05,0.81,-0.12,-5.19,-2.99
0.64,0.05,0.79,-1.46,1.46,-3.42
0.69,0.05,0.74,-2.2,5.13,-2.32
0.7,0.04,0.73,-2.44,7.02,-1.04
0.71,0.05,0.75,-2.56,5.43,-0.18
0.7,0.06,0.75,-2.01,-1.77,1.65
0.69,0.06,0.74,-1.46,-4.33,1.28
0.67,0.05,0.72,-1.04,-4.64,0.43
0.67,0.05,0.72,-0.67,-0.85,0.55
0.68,0.04,0.73,-0.55,0.37,1.1
0.68,0.03,0.73,-0.12,0.18,1.22
0.68,0.03,0.73,0.61,-0.92,0.24
0.68,0.03,0.74,0.73,-1.04,-0.06
0.68,0.03,0.74,0.73,-0.49,-0.24
0.67,0.04,0.74,0.61,0.24,-0.31
0.67,0.04,0.73,0.61,0.79,-0.18
0.68,0.04,0.73,0.61,0.79,-0.12
0.68,0.04,0.74,0.55,0.24,-0.43
0.68,0.04,0.74,0.61,-0.85,-0.18
0.68,0.04,0.74,0.79,-0.37,-0.06
0.68,0.04,0.74,1.04,0.55,-0.06
0.68,0.04,0.74,1.4,1.28,0.12
0.68,0.04,0.74,1.53,0.31,0.24
0.68,0.04,0.73,1.83,-1.65,-0.37
0.68,0.04,0.73,1.77,-1.28,-0.43
0.68,0.04,0.73,1.34,-0.37,-0.18
0.68,0.04,0.74,-0.31,1.34,-0.18
0.67,0.04,0.74,-0.73,2.93,-0.31
0.67,0.05,0.74,-0.37,7.81,0.31
0.7,0.05,0.74,-0.24,8.91,0.61
0.7,0.05,0.74,-0.06,8.0,0.61
0.7,0.05,0.74,0.43,3.78,-0.12
0.69,0.05,0.75,1.34,2.32,-0.24
0.68,0.06,0.76,4.03,2.5,0.06
0.67,0.05,0.73,6.65,4.21,1.65
0.68,0.04,0.71,1.34,2.38,1.22
0.68,0.03,0.74,-7.2,-1.71,-0.43
0.65,0.04,0.81,-7.2,5.55,0.31
0.65,0.03,0.79,3.85,34.67,3.36
0.85,0.04,0.7,5.25,40.34,5.37
0.78,0.04,0.68,0.31,27.4,5.19
0.69,0.04,0.69,1.59,-31.92,-1.59
0.63,0.04,0.72,6.47,-38.15,-6.84
0.65,0.05,0.71,6.65,-5.86,-2.62
0.71,0.01,0.71,5.62,3.17,3.42
0.71,0.01,0.73,4.52,4.76,3.42
0.71,0.02,0.74,2.87,3.23,-3.3
0.69,0.03,0.74,2.93,0.43,-0.79
0.67,0.03,0.73,3.42,-2.32,2.14
0.67,0.03,0.74,2.56,-1.34,-1.22
0.71,0.04,0.77,0.92,0.85,-2.87
0.7,0.05,0.78,-3.05,7.32,0.0
0.71,0.04,0.7,-2.69,9.03,1.22
0.74,0.02,0.67,-0.98,6.35,1.77
0.74,0.02,0.68,-1.53,-8.54,0.98
0.68,0.04,0.74,-1.89,-14.28,0.37
0.66,0.05,0.76,0.31,-12.63,0.31
0.65,0.04,0.74,0.92,-7.26,0.31
0.67,0.03,0.73,-0.67,2.44,0.24
0.7,0.03,0.73,-1.4,3.85,0.92
0.7,0.04,0.74,-1.65,3.48,1.22
0.7,0.04,0.74,-0.79,0.24,0.92
0.69,0.05,0.74,-0.31,-1.83,1.04
0.69,0.05,0.73,0.0,-2.81,0.55
0.68,0.05,0.73,0.06,-1.71,0.37
0.68,0.05,0.73,-0.06,-0.37,0.31
0.68,0.04,0.73,-0.06,0.37,0.0
0.68,0.04,0.74,-0.06,0.31,-0.37
0.69,0.04,0.74,-0.06,-0.55,-0.73
0.69,0.03,0.73,-0.06,-1.46,-0.85
0.69,0.03,0.73,-0.06,-2.08,-1.28
0.69,0.03,0.74,-0.12,-2.14,-1.34
0.69,0.04,0.74,-0.12,-1.16,-0.92
0.68,0.04,0.74,-0.49,1.95,-0.49
0.7,0.04,0.74,-0.79,2.93,-0.18
0.7,0.04,0.74,-0.92,1.71,0.79
0.7,0.04,0.73,-0.67,0.12,0.85
0.68,0.04,0.73,-0.31,-1.04,0.61
0.68,0.05,0.73,-0.06,-0.98,0.49
0.68,0.04,0.74,0.0,0.18,0.85
0.69,0.04,0.74,-0.12,2.56,1.1
0.69,0.04,0.74,-0.24,2.75,0.92
0.69,0.04,0.74,-0.43,1.83,0.61
0.68,0.04,0.74,-0.06,-0.06,-0.12
0.68,0.04,0.73,0.0,0.55,-0.18
0.68,0.04,0.73,-0.24,1.53,0.18
0.69,0.04,0.74,-0.43,1.46,0.61
0.68,0.04,0.73,-0.37,1.04,0.12
0.68,0.05,0.73,0.79,1.04,-0.43
0.67,0.06,0.74,3.78,2.26,-0.12
0.68,0.04,0.72,8.12,4.27,0.37
0.69,0.03,0.71,9.52,3.05,2.26
0.61,0.05,0.72,5.19,0.18,1.89
0.63,0.04,0.74,0.79,0.12,-0.31
0.69,0.03,0.78,-5.07,9.03,0.92
0.71,0.06,0.85,-4.88,17.58,3.3
0.76,0.05,0.72,9.77,29.54,4.27
0.84,0.01,0.61,7.93,19.29,5.55
0.72,0.04,0.69,3.23,-0.55,4.52
0.63,0.06,0.74,3.97,-20.45,-3.66
0.62,0.06,0.73,3.91,-12.27,-5.98
0.7,0.03,0.71,1.46,8.24,-0.31
0.75,0.01,0.72,-0.61,9.46,0.12
0.72,0.02,0.72,-1.65,5.19,-1.65
0.7,0.03,0.72,-0.98,-3.42,-2.81
0.69,0.04,0.73,-0.49,-1.95,-1.71
0.69,0.04,0.73,-0.55,1.28,-0.92
0.7,0.04,0.73,-1.65,4.76,-0.37
0.7,0.04,0.74,-3.36,6.53,-0.37
0.71,0.04,0.76,-4.94,4.27,-0.73
0.71,0.03,0.7,-2.93,-3.72,-1.28
0.71,0.02,0.67,3.11,-14.77,-3.3
0.73,0.01,0.73,1.4,-7.81,-0.06
0.72,0.03,0.76,-1.95,-7.93,1.53
0.7,0.04,0.77,-3.36,-14.04,-0.06
0.65,0.05,0.76,-2.99,-12.57,-1.46
0.65,0.05,0.74,-2.87,-3.42,-0.31
0.68,0.04,0.73,-3.23,0.92,0.31
0.7,0.04,0.74,-3.85,4.7,0.55
0.69,0.05,0.75,-3.72,3.78,1.16
0.69,0.05,0.74,-3.11,1.4,1.59
0.69,0.05,0.73,-0.85,-3.66,0.67
0.68,0.04,0.71,-0.06,-3.66,0.37
0.67,0.04,0.71,-0.06,1.59,0.73
0.68,0.03,0.74,-0.24,2.99,0.85
0.69,0.03,0.75,-0.24,2.87,0.31
0.69,0.03,0.75,-0.37,-0.24,-0.67
0.68,0.03,0.73,-0.31,-1.71,-0.73
0.68,0.04,0.73,-0.43,-1.22,-1.4
0.68,0.04,0.73,-0.55,0.43,-1.34
0.68,0.04,0.73,-0.85,2.44,-0.98
