ax,ay,az,gx,gy,gz
0.37,-0.9,-0.24,0.0,0.73,-0.43
0.37,-0.9,-0.24,-0.06,0.49,0.0
0.37,-0.9,-0.24,-0.06,0.24,0.73
0.37,-0.91,-0.23,0.12,-0.06,0.61
0.37,-0.91,-0.23,0.55,-0.73,0.12
0.36,-0.9,-0.23,0.55,-0.67,-0.12
0.36,-0.9,-0.23,0.24,1.04,-0.37
0.36,-0.9,-0.24,0.0,2.2,-0.06
0.36,-0.9,-0.24,-0.06,3.05,0.73
0.37,-0.9,-0.23,0.06,2.2,0.61
0.37,-0.9,-0.22,0.37,-1.04,-0.06
0.36,-0.91,-0.22,0.61,-1.46,-0.31
0.36,-0.91,-0.23,0.67,-0.67,-0.43
0.36,-0.9,-0.23,0.18,1.95,0.0
0.36,-0.9,-0.24,-0.06,2.93,0.31
0.37,-0.91,-0.24,-0.24,2.01,0.49
0.37,-0.91,-0.22,-0.12,0.49,0.12
0.36,-0.91,-0.22,0.0,-1.77,-0.43
0.36,-0.91,-0.23,0.06,-1.59,-0.49
0.36,-0.91,-0.23,-0.18,1.1,-0.18
0.36,-0.91,-0.24,-0.55,2.38,0.18
0.37,-0.91,-0.24,-0.73,3.11,0.49
0.37,-0.91,-0.23,-0.55,1.46,0.31
0.36,-0.91,-0.23,-0.31,-0.43,0.06
0.36,-0.91,-0.23,0.0,-1.83,-0.12
0.36,-0.9,-0.23,0.06,-1.22,-0.18
0.36,-0.9,-0.24,0.24,1.16,-0.37
0.37,-0.9,-0.23,0.12,2.26,-0.18
0.37,-0.91,-0.23,0.0,2.93,0.12
0.37,-0.91,-0.23,0.0,1.77,0.67
0.37,-0.91,-0.23,0.12,0.31,0.79
0.37,-0.91,-0.23,0.37,-2.5,0.73
0.36,-0.91,-0.23,0.49,-2.62,0.37
0.36,-0.9,-0.23,0.61,-0.31,-0.24
0.36,-0.9,-0.23,0.55,0.92,0.12
0.36,-0.91,-0.23,0.43,1.77,0.85
0.36,-0.91,-0.23,0.61,1.1,1.16
0.36,-0.91,-0.24,0.79,0.06,0.55
0.36,-0.91,-0.23,0.73,-1.28,0.12
0.35,-0.91,-0.23,0.67,-1.16,0.24
0.35,-0.91,-0.23,1.04,0.49,-0.12
0.36,-0.91,-0.23,1.04,0.92,0.06
0.36,-0.91,-0.23,0.79,0.98,0.37
0.36,-0.91,-0.24,0.61,0.85,-0.18
0.37,-0.9,-0.24,0.61,0.18,-0.37
