0.45,0.06,-0.93,-9.28,-4.94,2.01
0.43,0.07,-0.94,-13.12,-17.58,-4.33
0.38,0.05,-0.89,-10.86,-23.74,-7.45
0.36,0.03,-0.87,-8.54,-21.91,-6.96
0.42,0.0,-0.9,-2.26,3.54,4.88
0.53,0.05,-0.97,-0.67,9.52,9.89
0.59,0.06,-0.95,3.42,-11.47,1.77
0.47,0.05,-0.81,4.46,-34.0,2.44
0.36,0.03,-0.79,3.6,-44.74,6.71
0.32,0.02,-0.8,1.77,-17.15,2.69
0.39,0.05,-0.85,2.75,-0.37,0.12
0.41,0.05,-0.88,4.33,14.22,0.73
0.42,0.03,-0.9,3.3,16.24,1.34
0.44,0.03,-0.89,0.98,16.72,0.79
0.46,0.04,-0.88,-1.83,12.08,-3.72
0.51,0.05,-0.91,-2.56,5.55,-4.76
0.51,0.05,-0.93,0.37,-1.1,-7.32
0.42,0.06,-0.92,3.48,-1.46,-8.48
0.38,0.05,-0.92,6.9,-1.28,-7.63
0.38,0.04,-0.93,13.06,3.66,-1.1
0.42,0.06,-0.89,11.84,7.93,1.59
0.45,0.04,-0.85,4.27,11.66,5.25
0.47,0.03,-0.83,-0.67,8.3,5.37
0.45,0.04,-0.84,-4.09,2.99,2.26
0.43,0.04,-0.86,-4.82,-5.19,-3.6
0.44,0.05,-0.92,-3.72,-3.72,-3.11
0.46,0.06,-0.93,-0.12,5.19,1.04
0.45,0.07,-0.89,1.71,7.32,3.23
0.44,0.06,-0.88,2.81,7.93,4.15
0.44,0.06,-0.88,2.38,9.64,2.5
0.46,0.07,-0.89,2.2,9.77,2.01
0.45,0.07,-0.9,2.87,8.54,2.2
