0.41,-0.89,-0.26,-2.01,-1.71,3.48
0.41,-0.9,-0.28,-6.71,-5.62,2.99
0.36,-0.89,-0.29,-1.71,-2.01,-3.54
0.32,-0.9,-0.34,11.78,7.93,-5.62
0.48,-0.92,-0.27,6.77,30.52,-2.75
0.55,-0.91,-0.06,-3.36,23.07,2.69
0.49,-0.9,-0.08,-6.47,-20.02,-1.4
0.36,-0.86,-0.23,-4.82,-26.18,-6.1
0.36,-0.85,-0.26,-3.85,-19.04,-2.62
0.38,-0.88,-0.25,-2.62,2.93,7.51
0.4,-0.88,-0.24,-1.77,7.63,4.52
0.4,-0.88,-0.25,-1.46,7.93,-0.43
0.41,-0.88,-0.26,-1.53,8.42,1.4
0.43,-0.89,-0.25,-1.28,10.8,2.87
0.45,-0.89,-0.21,-2.01,7.75,2.69
0.44,-0.89,-0.21,-2.62,-3.91,0.79
0.38,-0.88,-0.24,-1.4,-8.12,-0.18
