0.96,0.2,0.18,0.37,1.59,0.61
0.95,0.22,0.18,2.75,0.98,0.24
0.97,0.21,0.15,4.46,-0.67,-0.37
0.97,0.19,0.15,-3.17,-3.97,-1.65
0.95,0.2,0.21,-7.75,-3.97,-3.11
0.94,0.22,0.26,-7.39,-1.22,-2.32
0.92,0.19,0.14,3.97,1.34,-2.01
1.11,0.16,0.13,14.04,3.85,0.24
1.18,0.18,0.14,8.18,3.17,3.72
0.98,0.22,0.19,4.39,-7.63,2.62
0.95,0.21,0.2,3.6,-16.66,-1.95
0.92,0.23,0.2,2.62,-10.62,-1.4
0.93,0.22,0.21,2.38,-2.87,3.05
0.95,0.21,0.22,1.46,6.59,7.57
0.96,0.2,0.23,0.67,8.12,4.82
0.96,0.2,0.22,-1.28,6.1,-0.55
0.96,0.2,0.19,-2.26,3.6,-0.06
0.96,0.2,0.17,-3.17,1.04,0.85
0.95,0.2,0.16,-3.72,-1.34,-0.61
0.93,0.19,0.14,-3.17,-0.18,-2.26
0.93,0.19,0.15,-3.11,7.08,-5.37
0.96,0.2,0.22,-3.6,10.44,-5.68
0.97,0.2,0.25,-3.23,8.3,-5.0
1.0,0.21,0.19,-2.01,3.11,-7.08
1.01,0.21,0.13,0.12,-5.49,-8.73
1.01,0.21,0.1,5.98,-26.06,-4.88
0.99,0.21,0.14,6.29,-27.16,-1.22
0.96,0.21,0.17,1.53,-7.87,3.48
0.97,0.2,0.21,0.24,-0.18,3.91
0.98,0.2,0.23,0.43,0.98,2.93
0.97,0.2,0.23,1.83,-6.84,-0.55
0.96,0.2,0.22,1.89,-9.46,-0.73
0.96,0.2,0.22,1.16,-10.8,2.44
0.96,0.2,0.22,0.98,-11.47,3.3
0.96,0.2,0.23,1.34,-13.55,0.31
0.97,0.2,0.22,1.1,-14.89,-1.53
0.96,0.2,0.22,0.61,-16.17,-2.2
0.95,0.2,0.21,0.06,-14.22,-0.49
0.94,0.21,0.21,-0.18,-9.83,0.61
0.95,0.21,0.21,0.0,2.14,1.34
0.95,0.2,0.21,0.37,5.68,0.98
0.96,0.19,0.22,0.55,6.23,0.37
0.96,0.19,0.23,0.18,2.56,0.0
0.97,0.19,0.25,-0.67,0.61,0.79
0.98,0.19,0.26,-2.5,1.22,4.03
1.01,0.19,0.23,-2.5,4.76,4.88
1.01,0.19,0.21,-2.14,8.42,5.13
1.01,0.2,0.2,-1.4,11.96,5.74
0.99,0.21,0.19,-1.46,12.02,6.29
