1.01,0.01,-0.21,4.03,-5.37,0.98
1.02,0.0,-0.22,-1.65,-9.03,-0.24
0.96,-0.01,-0.14,-4.27,-10.44,-0.67
0.88,-0.02,-0.13,0.85,-4.15,0.43
0.99,-0.07,-0.18,7.63,3.72,4.94
1.14,-0.03,-0.21,9.16,12.27,6.77
1.13,-0.02,-0.2,1.71,-9.64,3.91
0.94,0.0,-0.1,-0.31,-27.47,8.73
0.91,0.01,-0.08,-0.67,1.1,0.18
1.02,0.03,-0.1,-1.83,20.08,-1.22
1.02,0.02,-0.15,-4.27,15.69,5.74
0.99,0.02,-0.18,-1.95,0.49,4.27
0.97,0.01,-0.21,-0.55,-2.56,2.56
0.97,0.01,-0.2,0.37,-3.54,1.53
0.99,-0.0,-0.19,-0.49,-2.62,-1.28
0.98,0.0,-0.14,-2.2,-0.73,-2.62
0.97,0.0,-0.13,-5.13,8.42,-2.81
0.97,0.0,-0.15,-5.86,11.66,-2.32
