0.42,-0.89,0.17,1.34,2.62,1.04
0.44,-0.89,0.12,1.46,5.43,2.69
0.46,-0.91,0.1,-7.63,0.24,2.38
0.41,-0.9,0.22,-12.21,-4.27,-0.55
0.36,-0.89,0.26,-0.49,9.89,-3.54
0.44,-0.88,0.15,12.51,21.18,1.22
0.56,-0.91,0.06,13.79,24.41,7.02
0.55,-0.93,0.04,4.33,-13.37,8.73
0.37,-0.91,0.14,4.58,-26.37,-1.22
0.39,-0.88,0.16,1.89,1.1,-4.76
0.46,-0.9,0.16,-0.37,10.38,4.33
0.46,-0.91,0.15,-2.08,4.76,2.2
0.44,-0.9,0.14,-1.53,1.65,-1.83
0.43,-0.9,0.13,-0.85,0.0,-1.83
0.42,-0.9,0.13,-0.18,1.46,2.01
0.43,-0.9,0.14,-0.43,5.8,1.95
0.45,-0.89,0.16,-1.77,9.7,1.4
0.49,-0.88,0.18,-2.62,6.59,1.83
0.5,-0.89,0.17,-3.36,0.18,2.26
