0.98,0.04,-0.19,1.53,-1.53,0.12
0.98,0.05,-0.17,1.95,-2.38,0.49
0.98,0.05,-0.16,4.03,-3.72,0.85
1.0,0.05,-0.2,2.62,-5.0,0.61
1.0,0.05,-0.21,-4.76,-10.31,-1.59
0.94,0.05,-0.12,-8.18,-10.74,-1.77
0.9,0.03,-0.14,-2.44,-0.98,2.99
0.96,0.0,-0.24,3.97,10.68,9.4
1.08,0.03,-0.29,6.53,30.64,9.58
1.15,0.02,-0.27,5.86,23.8,-0.67
1.04,0.04,-0.16,4.76,-9.09,3.48
0.95,0.04,-0.14,1.65,-26.43,0.18
0.92,0.06,-0.16,0.43,-12.39,-1.22
0.95,0.05,-0.18,-0.06,5.98,3.36
0.97,0.04,-0.19,-1.1,6.77,2.44
0.97,0.03,-0.2,-1.83,6.9,-0.85
0.98,0.04,-0.19,-0.98,9.7,-5.62
1.0,0.04,-0.18,-1.34,8.73,-6.1
1.04,0.05,-0.17,-1.04,3.05,-7.02
1.02,0.04,-0.18,-0.24,-0.79,-6.96
0.95,0.02,-0.22,0.49,-4.76,-5.25
0.93,0.01,-0.26,4.03,-3.42,-0.31
1.0,0.03,-0.24,5.25,2.26,1.71
1.0,0.05,-0.18,3.48,4.88,3.6
0.96,0.06,-0.1,1.1,1.71,2.81
0.96,0.05,-0.1,-1.28,-0.55,0.79
0.97,0.04,-0.12,-3.48,-0.49,-1.71
0.99,0.03,-0.2,-3.36,2.32,-1.28
0.97,0.03,-0.24,-2.81,14.4,-0.12
