0.99,-0.01,-0.17,2.5,-0.31,0.85
1.02,0.01,-0.19,4.82,-1.89,1.04
1.02,-0.01,-0.22,-1.53,-10.31,-0.49
0.9,-0.03,-0.18,-5.62,-12.7,-2.2
0.85,-0.08,-0.17,7.63,4.7,0.73
1.13,-0.03,-0.16,9.83,24.29,2.44
1.18,-0.01,-0.17,6.16,32.71,-0.37
1.07,-0.02,-0.16,-2.87,-16.6,6.84
0.87,-0.01,-0.16,-2.62,-26.67,4.52
0.89,0.0,-0.16,-0.06,7.02,-7.02
1.01,0.0,-0.18,0.06,14.4,-1.83
1.02,-0.01,-0.18,-0.37,3.11,4.64
0.98,-0.02,-0.19,-0.06,-0.67,1.1
0.98,-0.01,-0.19,-0.73,1.95,-2.26
1.0,-0.02,-0.19,-1.89,1.65,-0.43
0.99,-0.02,-0.18,-2.38,0.12,-0.12
0.97,-0.02,-0.17,-3.17,0.12,-4.7
0.97,-0.01,-0.17,-3.54,1.53,-4.88
0.98,-0.02,-0.19,-1.04,1.22,0.61
1.01,-0.04,-0.22,1.4,0.85,2.44
1.04,-0.03,-0.2,2.44,0.67,2.44
1.0,-0.0,-0.17,0.49,-1.53,2.38
