0.99,0.03,-0.17,0.18,-1.04,0.31
0.98,0.03,-0.16,0.92,-0.55,0.61
0.98,0.05,-0.17,2.2,-1.34,1.22
1.01,0.05,-0.2,1.4,-4.64,1.22
1.02,0.04,-0.2,-8.36,-19.96,-2.62
0.97,0.01,-0.17,-7.39,-28.08,-2.69
0.89,-0.03,-0.17,6.65,-16.97,9.22
1.08,0.04,-0.2,6.16,13.31,6.53
1.11,0.04,-0.19,4.03,33.57,-2.93
1.06,0.05,-0.17,3.72,-6.9,4.03
0.92,0.03,-0.16,4.7,-21.24,3.85
0.91,0.04,-0.17,2.26,-3.23,-1.34
0.97,0.04,-0.17,1.16,7.32,2.38
0.99,0.03,-0.17,0.12,11.05,5.07
0.99,0.03,-0.17,-0.73,10.01,1.1
0.98,0.03,-0.17,-0.98,10.01,-0.98
0.98,0.03,-0.16,-2.08,8.73,-0.12
0.99,0.03,-0.16,-2.62,5.37,-0.31
0.99,0.03,-0.16,-2.87,2.14,-1.77
0.97,0.03,-0.14,-4.33,3.72,-4.64
0.97,0.04,-0.15,-5.31,6.65,-4.39
0.99,0.03,-0.18,-4.21,6.16,-2.38
