0.4,0.04,-0.86,-0.98,0.12,0.0
0.39,0.04,-0.86,-3.78,0.31,0.43
0.43,0.03,-0.88,-25.63,-25.76,-1.04
0.55,0.03,-0.97,-34.06,-45.29,-7.93
0.63,0.03,-1.12,-10.86,-56.82,-7.81
0.46,0.06,-1.11,-4.64,-40.71,5.8
0.46,0.07,-0.89,4.39,-3.11,15.99
0.47,0.03,-0.65,6.9,-10.56,17.27
0.39,-0.01,-0.71,5.98,-23.8,12.27
0.32,-0.01,-0.78,2.08,-24.41,-5.55
0.32,0.04,-0.86,2.14,-8.48,-4.76
0.36,0.04,-0.87,5.13,25.7,5.37
0.43,0.02,-0.87,7.2,30.52,5.43
0.44,0.02,-0.87,10.74,25.15,-3.91
0.4,0.04,-0.87,11.66,24.05,-6.29
0.39,0.04,-0.86,10.56,24.41,-5.49
0.38,0.04,-0.84,0.43,23.13,-4.27
0.43,0.04,-0.88,-3.72,20.81,-7.69
0.47,0.05,-0.97,1.1,16.78,-12.02
0.5,0.06,-1.04,4.94,18.55,-9.83
0.5,0.06,-1.0,6.96,21.55,-5.13
0.5,0.05,-0.94,8.91,18.37,3.11
0.49,0.04,-0.92,9.46,10.8,3.42
0.47,0.05,-0.94,7.81,-0.12,-0.67
0.42,0.06,-0.89,6.16,-0.31,-0.18
0.38,0.05,-0.84,3.17,-3.66,6.77
0.36,0.01,-0.84,2.2,-4.15,5.74
0.37,0.02,-0.87,1.83,-2.62,1.28
0.38,0.03,-0.9,1.4,2.14,-3.05
0.38,0.05,-0.9,0.24,4.76,-0.98
