0.66,0.69,-0.31,-18.49,-104.31,-8.18
0.66,0.68,-0.31,-16.97,-86.24,-2.87
0.67,0.67,-0.32,-16.66,-58.9,-0.79
0.71,0.65,-0.3,-17.09,-61.71,-4.27
0.7,0.66,-0.26,-18.01,-80.14,-8.18
0.67,0.68,-0.25,-17.4,-83.74,-8.3
0.67,0.67,-0.29,-14.1,-77.03,-7.14
0.63,0.65,-0.31,-13.18,-70.25,-6.84
0.61,0.65,-0.28,-13.61,-61.65,-7.69
0.69,0.66,-0.2,-15.62,-45.41,-8.54
0.74,0.66,-0.2,-16.24,-42.3,-7.08
0.78,0.66,-0.21,-15.32,-48.52,-4.94
0.77,0.64,-0.25,-15.32,-54.93,-6.35
0.75,0.64,-0.25,-14.59,-65.86,-11.6
0.7,0.65,-0.23,-12.63,-66.96,-13.0
0.7,0.65,-0.21,-9.52,-56.27,-11.05
0.73,0.64,-0.2,-8.85,-48.95,-8.79
0.75,0.63,-0.2,-8.12,-45.17,-7.87
0.76,0.62,-0.21,-8.36,-49.44,-9.64
0.75,0.63,-0.21,-7.26,-55.24,-12.33
0.74,0.64,-0.2,-5.43,-53.47,-11.78
0.75,0.63,-0.17,-3.48,-49.44,-10.56
0.77,0.63,-0.15,-1.89,-40.95,-9.46
0.78,0.62,-0.14,-1.77,-39.18,-9.09
0.77,0.62,-0.14,-0.73,-41.81,-9.64
0.79,0.63,-0.13,0.06,-40.95,-9.34
0.82,0.62,-0.14,2.5,-31.43,-3.54
0.8,0.61,-0.14,3.36,-28.26,-1.16
0.78,0.6,-0.12,3.66,-27.59,-2.26
0.76,0.61,-0.08,4.46,-28.87,-3.42
