0.15,0.76,-0.64,1.4,-14.65,-1.28
0.07,0.74,-0.59,0.49,-20.39,-2.81
0.05,0.74,-0.61,-0.18,-24.05,-5.37
0.05,0.74,-0.61,-1.77,-17.88,-5.37
0.05,0.74,-0.63,-2.32,-11.35,-4.09
0.07,0.75,-0.66,-0.73,-8.0,-4.64
0.17,0.76,-0.72,0.24,-11.6,-5.0
0.2,0.76,-0.72,0.43,-20.87,-2.14
0.17,0.74,-0.61,-0.31,-26.37,-0.67
0.14,0.72,-0.54,-5.86,-39.31,-3.17
0.07,0.74,-0.57,-7.02,-41.26,-6.77
0.05,0.75,-0.64,-5.74,-36.68,-9.58
0.05,0.77,-0.69,-1.71,-16.05,-5.49
0.1,0.76,-0.71,0.06,-8.42,-2.81
0.14,0.75,-0.68,0.98,-8.79,-1.83
0.2,0.71,-0.59,-1.65,-14.89,-1.34
0.2,0.71,-0.57,-12.08,-31.62,-4.39
0.13,0.75,-0.67,-14.04,-38.21,-9.64
0.12,0.76,-0.71,-12.15,-40.1,-13.37
0.19,0.75,-0.69,-4.21,-31.01,-8.91
0.23,0.74,-0.64,-1.89,-27.34,-4.64
0.23,0.72,-0.6,-2.5,-31.25,-4.03
0.16,0.73,-0.6,-2.38,-33.51,-6.04
0.15,0.74,-0.6,-1.59,-28.75,-6.04
0.15,0.74,-0.62,-1.1,-24.29,-4.82
0.16,0.73,-0.62,-1.59,-20.69,-6.35
0.2,0.73,-0.61,-2.62,-21.67,-8.06
0.21,0.74,-0.62,-3.54,-22.83,-9.09
0.21,0.74,-0.64,-3.23,-21.97,-8.06
0.22,0.74,-0.64,-2.87,-21.24,-6.96
