0.81,0.65,0.02,11.17,-3.48,-17.58
0.84,0.63,0.02,10.19,-6.04,-16.78
0.83,0.63,0.0,9.58,-8.79,-14.89
0.81,0.63,-0.01,9.4,-7.08,-12.94
0.81,0.62,0.0,9.16,-3.72,-10.8
0.81,0.62,0.02,8.36,2.26,-7.63
0.83,0.61,0.04,7.57,2.87,-6.16
0.83,0.61,0.05,5.37,-0.98,-4.52
0.84,0.61,0.05,4.09,-3.3,-3.72
0.84,0.6,0.06,2.69,-4.88,-2.69
0.84,0.6,0.05,-0.18,-6.53,0.18
0.82,0.61,0.04,-1.16,-6.53,1.77
0.82,0.61,0.03,-2.69,-3.17,5.19
0.82,0.62,0.03,-3.48,-0.43,7.26
0.82,0.62,0.03,-4.33,1.53,8.91
0.82,0.63,0.03,-6.04,1.83,11.41
0.81,0.64,0.03,-6.84,1.16,12.57
0.81,0.64,0.02,-7.63,0.06,15.2
0.81,0.65,-0.01,-7.51,-0.12,16.48
0.81,0.66,-0.03,-6.71,2.08,19.78
0.79,0.67,-0.03,-6.47,4.76,21.85
0.8,0.67,-0.02,-6.23,7.69,24.05
0.8,0.66,-0.0,-6.41,8.73,26.55
0.81,0.66,0.01,-6.9,5.49,26.73
0.8,0.66,0.02,-8.79,-3.78,26.86
0.77,0.66,0.0,-9.77,-7.02,26.98
0.75,0.66,-0.01,-10.56,-8.0,27.28
0.73,0.67,-0.02,-11.72,-3.48,28.32
0.73,0.67,-0.01,-12.45,0.0,28.99
0.74,0.67,-0.01,-14.4,3.11,29.72
