0.61,0.8,-0.04,-1.59,-14.22,0.43
0.58,0.81,-0.02,-0.85,-22.64,-3.17
0.56,0.79,0.03,-0.24,-16.48,-2.81
0.57,0.78,0.05,0.61,-1.89,-0.79
0.63,0.77,0.05,1.04,-1.71,-0.92
0.64,0.77,0.04,1.59,-5.07,-1.83
0.63,0.79,0.03,1.83,-5.92,-1.83
0.63,0.78,0.04,1.34,-1.4,-0.18
0.64,0.77,0.05,-0.55,4.52,1.53
0.63,0.77,0.06,-1.1,3.54,1.34
0.63,0.77,0.03,-1.04,1.22,0.85
0.62,0.77,-0.0,-0.55,-2.08,0.37
0.61,0.78,-0.01,-0.92,-1.71,0.67
0.62,0.78,0.02,-1.71,2.44,2.87
0.63,0.77,0.04,-1.53,4.58,3.54
0.63,0.77,0.03,-1.1,5.37,3.36
0.64,0.77,0.03,-0.12,-0.37,2.62
0.62,0.79,0.03,-0.18,-4.7,1.59
0.6,0.79,0.04,2.08,-2.2,1.89
0.61,0.78,0.03,2.87,1.77,2.81
0.61,0.77,0.02,0.31,-3.36,0.85
0.62,0.78,0.02,-1.4,-9.77,-0.67
0.62,0.78,0.01,-2.38,-15.32,-1.16
0.62,0.78,0.01,-2.01,-21.73,-1.53
0.61,0.8,0.04,-1.89,-21.36,-1.53
0.61,0.79,0.06,-2.14,-15.44,0.24
0.62,0.78,0.09,-2.81,-13.0,0.79
0.64,0.78,0.09,-5.0,-14.28,-0.67
0.6,0.78,0.04,-5.31,-19.23,-1.16
0.54,0.79,0.03,-4.46,-18.25,-3.97
