0.71,0.73,-0.09,0.31,10.31,16.24
0.71,0.73,-0.09,1.22,12.51,18.62
0.7,0.74,-0.09,1.34,13.06,19.96
0.69,0.74,-0.09,1.22,12.39,21.0
0.7,0.73,-0.09,0.98,7.69,22.16
0.7,0.74,-0.08,0.85,4.94,22.46
0.69,0.74,-0.08,0.12,0.43,22.95
0.64,0.75,-0.09,-0.18,-0.85,23.13
0.62,0.76,-0.09,-0.12,-1.04,23.25
0.62,0.76,-0.09,0.24,-0.31,23.32
0.64,0.76,-0.07,0.37,-1.28,23.38
0.65,0.77,-0.07,-0.43,-4.82,23.74
0.63,0.78,-0.07,-1.04,-5.31,24.6
0.63,0.78,-0.06,-1.59,-4.46,25.76
0.62,0.78,-0.05,-2.93,-1.22,27.47
0.62,0.78,-0.04,-3.66,0.79,28.08
0.61,0.78,-0.05,-5.0,2.56,28.63
0.58,0.79,-0.08,-5.62,1.71,28.2
0.55,0.79,-0.09,-6.1,0.12,27.16
0.57,0.8,-0.1,-5.55,0.55,27.59
0.59,0.8,-0.09,-4.88,4.21,29.24
0.59,0.81,-0.08,-5.19,6.77,30.15
0.57,0.81,-0.08,-5.98,8.12,30.82
0.56,0.81,-0.09,-7.02,5.74,31.31
0.55,0.81,-0.11,-6.59,3.85,31.13
0.55,0.82,-0.11,-5.13,3.66,31.01
0.55,0.84,-0.12,-4.52,5.43,31.43
0.52,0.84,-0.13,-3.42,9.28,32.53
0.47,0.83,-0.15,-2.26,11.9,32.84
0.48,0.83,-0.14,-0.92,15.44,32.96
