0.38,0.2,-0.95,-3.66,-70.8,-6.1
0.4,0.21,-0.94,-3.11,-80.44,-8.61
0.43,0.21,-0.87,-3.54,-83.92,-9.16
0.43,0.21,-0.85,-4.09,-83.92,-8.61
0.44,0.2,-0.87,-3.36,-82.46,-9.22
0.45,0.2,-0.88,-2.26,-80.81,-9.95
0.46,0.2,-0.89,-0.79,-79.47,-9.64
0.54,0.19,-0.84,-1.4,-81.36,-9.22
0.57,0.18,-0.8,-5.19,-90.7,-9.58
0.57,0.19,-0.76,-7.63,-94.97,-9.58
0.55,0.2,-0.79,-8.91,-96.5,-9.4
0.54,0.19,-0.83,-7.81,-85.88,-7.63
0.54,0.19,-0.83,-7.57,-77.45,-5.55
0.55,0.19,-0.81,-7.45,-66.41,-3.54
0.64,0.17,-0.75,-6.71,-63.9,-4.15
0.68,0.17,-0.73,-6.59,-68.73,-6.96
0.68,0.17,-0.73,-8.06,-74.1,-8.18
0.66,0.17,-0.73,-10.13,-75.07,-7.51
0.65,0.17,-0.72,-10.01,-70.37,-6.04
0.65,0.17,-0.71,-8.06,-58.47,-5.13
0.67,0.16,-0.71,-7.26,-53.47,-5.49
0.7,0.16,-0.7,-8.97,-53.22,-5.37
0.76,0.15,-0.65,-10.07,-58.04,-4.27
0.76,0.15,-0.64,-9.89,-63.78,-3.54
0.76,0.15,-0.65,-7.75,-73.0,-5.19
0.77,0.15,-0.66,-7.08,-74.22,-5.8
0.8,0.15,-0.64,-5.31,-72.51,-3.91
0.81,0.15,-0.59,-4.39,-71.66,-2.75
0.79,0.15,-0.57,-4.64,-68.24,-2.2
0.78,0.14,-0.55,-5.49,-66.53,-2.38
