0.2,0.8,-0.58,-0.79,-16.54,-7.51
0.18,0.81,-0.59,-1.77,-17.21,-6.47
0.18,0.81,-0.56,-1.83,-8.36,-3.17
0.2,0.8,-0.55,-1.22,3.23,-0.06
0.21,0.8,-0.52,-1.04,3.72,-0.85
0.21,0.8,-0.51,-1.1,2.62,-1.77
0.21,0.8,-0.55,-0.73,-0.67,-2.69
0.21,0.81,-0.58,0.55,-1.34,-2.5
0.19,0.81,-0.59,2.44,1.59,-1.4
0.18,0.79,-0.55,1.65,3.85,-0.49
0.19,0.79,-0.52,-0.49,2.14,0.12
0.19,0.79,-0.52,-0.24,-6.35,-3.78
0.2,0.8,-0.55,0.85,-6.23,-4.7
0.2,0.81,-0.57,1.83,-3.3,-3.36
0.21,0.8,-0.57,1.83,0.67,0.06
0.23,0.8,-0.55,1.4,-1.1,-0.43
0.24,0.8,-0.54,1.22,-5.74,-0.92
0.22,0.79,-0.53,1.16,-5.25,0.49
0.22,0.79,-0.51,0.79,-3.05,2.32
0.22,0.79,-0.49,-2.5,-0.18,3.85
0.21,0.8,-0.52,-2.93,-1.65,2.87
0.2,0.81,-0.55,-1.1,-3.66,0.37
0.2,0.81,-0.58,-0.92,-1.89,1.04
0.21,0.81,-0.57,-1.95,1.22,4.09
0.2,0.8,-0.55,-0.55,0.55,4.09
0.2,0.79,-0.55,1.71,-1.46,3.17
0.2,0.79,-0.55,1.46,-6.41,1.16
0.19,0.8,-0.55,0.06,-7.14,1.1
0.18,0.8,-0.54,-0.92,-3.78,1.28
0.19,0.8,-0.54,-0.31,-0.49,1.28
