0.28,0.8,-0.46,3.54,2.26,4.52
0.28,0.8,-0.42,2.93,3.11,5.43
0.29,0.79,-0.38,-3.72,-1.95,3.17
0.26,0.81,-0.4,-6.84,-7.93,-0.12
0.24,0.84,-0.5,-3.97,-12.7,-5.49
0.2,0.86,-0.61,0.18,-4.09,-3.23
0.23,0.84,-0.58,2.56,17.15,8.97
0.31,0.78,-0.43,-0.18,16.24,9.34
0.31,0.78,-0.4,-4.15,8.42,4.21
0.29,0.8,-0.42,-6.71,1.04,-2.32
0.25,0.82,-0.51,-4.76,7.02,-0.55
0.24,0.82,-0.54,-2.69,19.17,1.89
0.26,0.82,-0.54,-2.75,18.55,1.34
0.31,0.82,-0.51,-3.05,13.67,0.67
0.35,0.82,-0.47,-4.58,-1.83,-1.22
0.33,0.81,-0.46,-5.0,-9.52,-2.5
0.29,0.81,-0.48,-3.36,-14.83,-3.11
0.24,0.82,-0.52,-2.14,-9.77,-1.53
0.24,0.82,-0.52,0.31,3.23,0.73
0.27,0.81,-0.5,1.22,5.0,1.22
0.28,0.81,-0.48,1.65,4.15,1.4
0.29,0.8,-0.47,0.85,0.31,0.92
0.29,0.8,-0.47,-0.43,-1.4,0.73
0.29,0.81,-0.48,-1.77,-2.81,0.0
0.27,0.81,-0.5,-1.53,-2.26,0.55
0.26,0.81,-0.51,-1.04,-1.16,1.22
0.26,0.81,-0.51,0.49,0.85,1.22
0.28,0.81,-0.5,1.22,0.49,1.4
0.28,0.81,-0.5,1.46,-3.23,0.85
0.27,0.81,-0.48,1.22,-5.13,-0.18
