0.57,0.79,-0.01,-10.74,-109.37,-10.74
0.59,0.79,-0.01,-10.99,-103.03,-11.66
0.68,0.77,0.01,-12.57,-109.19,-12.08
0.69,0.77,0.01,-15.93,-135.25,-14.59
0.63,0.78,0.0,-16.17,-144.53,-15.01
0.56,0.79,0.01,-11.96,-130.49,-12.94
0.47,0.8,0.05,-8.18,-107.3,-11.17
0.48,0.8,0.07,0.37,-53.53,-5.86
0.55,0.78,0.1,3.78,-33.69,-3.72
0.59,0.77,0.11,5.98,-20.51,-2.14
0.63,0.77,0.12,6.29,-10.56,0.06
0.65,0.76,0.15,5.55,-10.93,0.85
0.66,0.76,0.16,3.36,-16.66,0.85
0.65,0.76,0.15,2.44,-21.48,1.04
0.61,0.77,0.14,3.05,-20.08,1.34
0.51,0.79,0.13,4.7,-8.06,2.44
0.49,0.79,0.12,7.39,10.86,4.58
0.49,0.79,0.12,15.08,59.27,10.74
0.55,0.78,0.11,17.52,82.09,13.31
0.62,0.77,0.1,17.7,96.07,15.01
0.67,0.76,0.1,16.36,92.9,16.54
0.62,0.78,0.07,17.58,91.25,17.58
0.57,0.79,0.05,21.24,117.86,23.62
0.48,0.8,0.02,23.44,139.47,26.31
0.48,0.8,0.01,26.18,159.36,27.47
0.53,0.8,-0.01,30.33,183.59,28.87
0.69,0.79,-0.04,29.97,184.39,30.94
0.72,0.79,-0.05,25.45,164.73,32.35
0.73,0.8,-0.05,21.79,146.91,30.82
0.71,0.8,-0.03,14.04,105.83,27.1
