0.61,0.78,-0.05,-5.0,2.56,28.63
0.58,0.79,-0.08,-5.62,1.71,28.2
0.55,0.79,-0.09,-6.1,0.12,27.16
0.57,0.8,-0.1,-5.55,0.55,27.59
0.59,0.8,-0.09,-4.88,4.21,29.24
0.59,0.81,-0.08,-5.19,6.77,30.15
0.57,0.81,-0.08,-5.98,8.12,30.82
0.56,0.81,-0.09,-7.02,5.74,31.31
0.55,0.81,-0.11,-6.59,3.85,31.13
0.55,0.82,-0.11,-5.13,3.66,31.01
0.55,0.84,-0.12,-4.52,5.43,31.43
0.52,0.84,-0.13,-3.42,9.28,32.53
0.47,0.83,-0.15,-2.26,11.9,32.84
0.48,0.83,-0.14,-0.92,15.44,32.96
0.49,0.84,-0.13,0.37,21.06,32.35
0.45,0.85,-0.13,0.12,20.57,31.13
0.43,0.85,-0.13,0.43,17.58,28.38
0.47,0.85,-0.12,0.79,16.05,27.16
0.48,0.85,-0.12,-0.24,9.34,24.48
0.45,0.87,-0.11,-0.61,6.35,23.07
0.43,0.87,-0.11,-1.34,4.21,20.69
0.41,0.87,-0.11,-1.65,2.5,19.53
0.41,0.87,-0.12,-1.22,-0.43,17.76
0.4,0.88,-0.13,-0.18,-4.27,13.31
0.38,0.88,-0.13,-0.37,-3.23,12.21
0.38,0.88,-0.12,-0.61,0.85,10.99
0.41,0.87,-0.11,-0.55,1.71,9.77
0.41,0.87,-0.11,-0.98,0.43,7.02
0.42,0.88,-0.13,-1.28,-0.85,6.04
0.41,0.88,-0.13,-1.4,-1.71,4.21
