0.42,0.84,-0.33,-12.21,-192.81,-17.94
0.42,0.83,-0.29,-12.15,-175.29,-16.05
0.48,0.82,-0.21,-12.82,-169.92,-15.2
0.51,0.81,-0.18,-14.95,-170.17,-15.62
0.52,0.8,-0.19,-15.32,-171.69,-16.17
0.52,0.81,-0.21,-14.59,-170.65,-16.36
0.5,0.81,-0.22,-11.6,-155.33,-14.89
0.52,0.82,-0.2,-10.38,-144.1,-13.55
0.53,0.82,-0.16,-9.09,-124.94,-9.89
0.54,0.81,-0.09,-8.73,-117.49,-8.91
0.56,0.8,-0.06,-8.97,-109.74,-8.97
0.59,0.79,-0.05,-9.46,-110.05,-9.16
0.58,0.79,-0.05,-9.58,-111.51,-10.74
0.59,0.79,-0.05,-9.89,-111.02,-11.78
0.61,0.79,-0.04,-10.68,-111.27,-12.15
0.62,0.79,-0.03,-11.41,-112.67,-10.99
0.57,0.79,-0.01,-10.74,-109.37,-10.74
0.59,0.79,-0.01,-10.99,-103.03,-11.66
0.68,0.77,0.01,-12.57,-109.19,-12.08
0.69,0.77,0.01,-15.93,-135.25,-14.59
0.63,0.78,0.0,-16.17,-144.53,-15.01
0.56,0.79,0.01,-11.96,-130.49,-12.94
0.47,0.8,0.05,-8.18,-107.3,-11.17
0.48,0.8,0.07,0.37,-53.53,-5.86
0.55,0.78,0.1,3.78,-33.69,-3.72
0.59,0.77,0.11,5.98,-20.51,-2.14
0.63,0.77,0.12,6.29,-10.56,0.06
0.65,0.76,0.15,5.55,-10.93,0.85
0.66,0.76,0.16,3.36,-16.66,0.85
0.65,0.76,0.15,2.44,-21.48,1.04
