0.63,0.73,0.21,7.02,2.14,5.31
0.63,0.73,0.21,5.68,8.12,6.1
0.62,0.73,0.22,5.0,8.97,6.41
0.62,0.73,0.23,4.27,7.51,5.43
0.65,0.74,0.22,3.6,7.32,5.25
0.65,0.74,0.2,2.56,7.45,5.49
0.63,0.74,0.18,1.53,8.12,5.62
0.61,0.74,0.18,1.83,10.93,5.43
0.62,0.74,0.19,1.95,18.31,5.49
0.65,0.72,0.19,1.83,17.21,5.43
0.64,0.72,0.2,1.59,13.85,4.88
0.65,0.73,0.22,0.55,15.56,4.46
0.66,0.73,0.21,-0.73,16.72,4.88
0.66,0.73,0.19,-3.3,5.19,1.71
0.62,0.74,0.18,-3.66,1.65,0.37
0.63,0.74,0.19,-3.66,3.78,1.46
0.65,0.74,0.19,-3.66,2.69,1.16
0.65,0.74,0.18,-3.72,0.85,0.67
0.66,0.74,0.18,-4.46,-1.77,1.22
0.65,0.74,0.17,-4.64,-5.07,0.49
0.64,0.74,0.16,-5.43,-8.91,-0.55
0.63,0.74,0.16,-5.37,-7.93,0.18
0.62,0.74,0.16,-4.27,-2.56,0.06
0.63,0.75,0.19,-3.17,1.59,0.31
0.67,0.74,0.19,-0.61,2.5,0.0
0.68,0.74,0.17,-0.85,-1.1,0.37
0.66,0.74,0.18,-1.04,-4.27,1.28
0.65,0.74,0.18,-0.85,-5.13,2.26
0.67,0.74,0.19,-1.04,-4.46,2.62
0.69,0.74,0.18,-1.53,-11.29,2.56
