0.19,0.8,-0.4,1.53,-2.56,-3.05
0.18,0.79,-0.38,-6.16,14.83,-4.15
0.29,0.83,-0.48,-8.67,12.57,-9.83
0.37,0.86,-0.54,-5.74,-8.36,-8.0
0.34,0.83,-0.57,-3.72,-17.4,-3.6
0.29,0.82,-0.55,0.24,-7.08,1.89
0.27,0.82,-0.46,1.1,2.69,5.62
0.28,0.8,-0.43,1.16,3.97,7.63
0.26,0.79,-0.4,-0.37,-17.33,-2.26
0.16,0.82,-0.44,-1.28,-22.77,-8.36
0.17,0.83,-0.51,1.16,-2.99,-6.71
0.3,0.83,-0.55,1.65,8.3,-0.24
0.32,0.82,-0.52,1.04,10.93,3.97
0.31,0.81,-0.49,1.28,0.43,-1.53
0.26,0.82,-0.46,1.71,-2.56,-5.19
0.26,0.82,-0.48,2.26,-1.95,-5.92
0.31,0.82,-0.49,3.3,-1.46,-5.68
0.33,0.82,-0.5,4.21,-1.28,-4.88
0.31,0.82,-0.5,3.66,0.31,-2.44
0.26,0.81,-0.48,3.78,2.81,-2.26
0.27,0.81,-0.46,2.14,6.77,-2.32
0.32,0.82,-0.46,0.79,5.68,-2.2
0.3,0.82,-0.48,-0.49,1.46,-1.89
0.29,0.82,-0.5,-0.12,1.95,-1.46
0.31,0.82,-0.49,-0.73,3.72,2.5
0.31,0.81,-0.44,-1.53,1.59,3.05
0.31,0.82,-0.44,-2.26,-2.62,1.16
0.32,0.83,-0.47,-3.78,-17.27,-3.3
0.34,0.84,-0.56,-4.88,-28.5,-4.27
0.3,0.84,-0.57,-2.69,-42.05,-6.04
