0.29,0.8,-0.48,-2.44,5.49,5.37
0.3,0.83,-0.49,-2.56,1.77,2.32
0.3,0.84,-0.5,-2.38,1.71,3.48
0.28,0.83,-0.5,-2.08,4.03,5.49
0.29,0.81,-0.49,-1.16,6.59,3.36
0.3,0.81,-0.41,-0.67,8.42,3.3
0.31,0.81,-0.38,0.24,11.11,3.85
0.32,0.81,-0.39,1.83,13.24,-0.67
0.34,0.82,-0.54,1.65,13.85,-3.11
0.32,0.84,-0.59,-0.24,15.32,5.92
0.28,0.82,-0.56,0.43,11.96,8.61
0.28,0.81,-0.51,2.08,2.62,5.07
0.28,0.8,-0.46,3.54,2.26,4.52
0.28,0.8,-0.42,2.93,3.11,5.43
0.29,0.79,-0.38,-3.72,-1.95,3.17
0.26,0.81,-0.4,-6.84,-7.93,-0.12
0.24,0.84,-0.5,-3.97,-12.7,-5.49
0.2,0.86,-0.61,0.18,-4.09,-3.23
0.23,0.84,-0.58,2.56,17.15,8.97
0.31,0.78,-0.43,-0.18,16.24,9.34
0.31,0.78,-0.4,-4.15,8.42,4.21
0.29,0.8,-0.42,-6.71,1.04,-2.32
0.25,0.82,-0.51,-4.76,7.02,-0.55
0.24,0.82,-0.54,-2.69,19.17,1.89
0.26,0.82,-0.54,-2.75,18.55,1.34
0.31,0.82,-0.51,-3.05,13.67,0.67
0.35,0.82,-0.47,-4.58,-1.83,-1.22
0.33,0.81,-0.46,-5.0,-9.52,-2.5
0.29,0.81,-0.48,-3.36,-14.83,-3.11
0.24,0.82,-0.52,-2.14,-9.77,-1.53
