0.67,0.67,-0.3,44.13,-2.14,-4.15
0.67,0.67,-0.27,43.15,-5.62,-4.58
0.67,0.67,-0.26,41.38,-13.49,-6.41
0.67,0.67,-0.29,41.81,-17.7,-7.32
0.66,0.68,-0.31,44.74,-19.9,-7.26
0.65,0.69,-0.29,45.65,-16.17,-6.41
0.65,0.69,-0.26,44.86,-6.71,-3.78
0.67,0.69,-0.23,44.62,-5.49,-3.23
0.67,0.69,-0.24,45.29,-7.51,-3.78
0.68,0.71,-0.24,49.44,-18.68,1.83
0.65,0.69,-0.22,50.35,-24.11,5.19
0.63,0.69,-0.22,48.65,-10.56,-0.85
0.65,0.71,-0.22,48.71,-0.18,-2.75
0.67,0.71,-0.23,52.06,1.89,-1.77
0.68,0.71,-0.24,54.75,-2.99,0.0
0.67,0.71,-0.22,57.25,-5.62,2.56
0.66,0.7,-0.14,58.96,2.99,5.43
0.67,0.69,-0.12,58.47,9.09,3.97
0.68,0.69,-0.11,57.74,8.54,-1.89
0.7,0.7,-0.11,57.98,1.22,-2.81
0.7,0.71,-0.09,59.88,-17.7,0.24
0.66,0.69,-0.01,59.08,-26.73,-0.37
0.64,0.7,0.03,51.09,-29.17,-7.45
0.66,0.71,0.04,46.87,-25.76,-7.75
0.68,0.71,0.02,44.25,-25.09,-6.29
0.68,0.72,0.01,41.87,-34.36,-4.21
0.68,0.73,0.02,40.89,-39.18,-3.6
0.67,0.73,0.01,40.1,-42.11,-3.48
0.66,0.74,-0.03,41.26,-39.73,-2.2
0.66,0.73,-0.04,45.04,-30.52,0.98
