0.74,0.7,0.09,-18.92,15.87,-2.5
0.76,0.7,0.12,-19.59,17.52,-0.43
0.76,0.69,0.11,-20.32,16.05,0.79
0.76,0.69,0.09,-21.06,8.0,1.83
0.75,0.69,0.06,-21.06,4.03,2.44
0.75,0.7,0.07,-21.24,0.49,4.27
0.73,0.7,0.08,-21.48,0.49,5.25
0.71,0.7,0.07,-22.28,0.85,6.04
0.73,0.69,0.04,-21.97,0.12,6.16
0.75,0.69,0.02,-20.94,-1.59,6.71
0.75,0.7,0.0,-18.13,-3.05,8.67
0.73,0.72,0.01,-17.58,-0.55,10.5
0.72,0.72,0.03,-17.52,5.62,14.4
0.72,0.72,0.05,-17.82,5.86,15.2
0.72,0.71,0.05,-18.13,3.6,15.56
0.73,0.71,0.04,-18.01,-3.91,15.93
0.73,0.71,0.0,-16.91,-6.35,16.11
0.72,0.72,-0.0,-15.38,-5.19,18.07
0.69,0.74,0.01,-15.14,-2.99,19.65
0.69,0.74,0.01,-14.89,-1.4,20.69
0.69,0.73,0.02,-13.92,-1.1,21.91
0.7,0.73,0.0,-13.31,-1.65,22.46
0.69,0.73,-0.01,-11.84,-1.95,23.93
0.67,0.75,-0.01,-11.17,-1.59,24.72
0.67,0.75,0.0,-10.31,0.43,26.18
0.65,0.76,0.0,-9.95,1.53,26.73
0.65,0.76,-0.0,-9.64,1.83,27.04
0.65,0.76,-0.0,-8.79,-0.92,27.59
0.65,0.77,-0.01,-8.36,-2.26,27.89
0.64,0.77,-0.01,-7.57,-1.83,28.69
