0.59,0.83,0.04,-7.02,5.25,9.58
0.59,0.83,0.05,-8.54,7.08,10.44
0.59,0.82,0.05,-9.28,6.96,10.8
0.59,0.82,0.05,-10.07,5.37,10.31
0.58,0.83,0.06,-10.31,5.0,9.77
0.59,0.85,0.06,-10.74,4.94,9.89
0.59,0.84,0.06,-11.78,4.33,11.41
0.58,0.82,0.05,-12.27,3.66,11.9
0.57,0.81,0.05,-12.88,2.32,12.51
0.57,0.81,0.04,-12.94,1.16,12.21
0.55,0.82,0.02,-13.12,0.18,11.72
0.55,0.82,0.01,-14.53,-0.61,11.54
0.55,0.81,-0.0,-15.38,-1.22,11.66
0.55,0.8,-0.01,-15.26,-3.97,10.19
0.52,0.82,-0.02,-13.98,-4.58,9.09
0.51,0.83,-0.01,-12.27,0.43,8.54
0.52,0.83,0.02,-11.84,3.97,9.4
0.53,0.83,0.01,-10.68,5.92,9.7
0.54,0.83,0.01,-8.18,5.74,8.97
0.54,0.83,0.02,-7.75,5.31,9.64
0.54,0.83,0.02,-7.87,3.3,10.38
0.54,0.82,0.02,-8.18,1.77,10.56
0.52,0.81,0.0,-8.24,-0.12,9.83
0.5,0.82,-0.01,-8.54,0.43,8.85
0.5,0.82,-0.01,-9.03,2.5,8.91
0.5,0.82,-0.01,-10.01,6.96,9.34
0.5,0.81,-0.03,-10.13,6.84,8.3
0.5,0.8,-0.03,-9.09,3.66,6.1
0.49,0.81,-0.02,-8.61,3.05,4.76
0.49,0.82,-0.01,-7.69,3.17,3.05
