0.09,0.76,-0.6,4.27,-5.49,-6.04
0.11,0.77,-0.59,-0.98,-4.88,-2.93
0.08,0.78,-0.6,-1.34,-3.85,-3.05
0.08,0.78,-0.62,-3.11,-2.56,-5.8
0.1,0.79,-0.63,-4.03,-1.59,-4.82
0.12,0.78,-0.63,-3.42,0.24,-2.2
0.13,0.77,-0.65,-3.11,0.43,-1.83
0.14,0.77,-0.64,-3.11,0.37,-0.85
0.15,0.78,-0.65,-1.65,-2.2,2.44
0.13,0.77,-0.61,-1.04,-4.64,2.99
0.11,0.76,-0.58,-1.77,-6.47,2.2
0.11,0.76,-0.56,-3.23,-8.61,1.4
0.09,0.77,-0.58,-4.94,-13.98,-2.01
0.04,0.77,-0.63,-3.97,-11.9,-2.93
0.04,0.78,-0.64,-0.85,-0.06,0.79
0.07,0.78,-0.64,-0.37,4.88,3.11
0.1,0.77,-0.62,-1.46,9.4,4.82
0.13,0.76,-0.6,-1.83,5.86,3.54
0.13,0.76,-0.61,-2.38,-1.95,0.61
0.09,0.77,-0.62,-4.21,-10.38,-3.36
0.05,0.78,-0.64,-4.27,-5.25,-1.95
0.07,0.78,-0.63,-1.04,6.23,1.34
0.11,0.77,-0.61,0.67,6.35,0.49
0.1,0.77,-0.62,1.77,3.05,-1.1
0.09,0.77,-0.62,2.01,4.64,0.37
0.13,0.76,-0.61,2.14,6.35,2.26
0.14,0.75,-0.58,-1.46,0.92,1.46
0.12,0.75,-0.57,-7.39,-3.17,0.49
0.08,0.76,-0.57,-9.09,-1.59,1.22
0.06,0.77,-0.61,-7.75,2.62,1.04
